start	end	text
140.68	142.66	 on the type of infrastructure you're working with.
144.14	147.64	 So when it comes to infrastructure as code for network, it's a given.
147.64	147.64	
147.64	147.64	
147.66	151.3	 When it comes to network operations, it really doesn't matter the tool.
151.46	153.16	 It doesn't matter the programming language.
153.32	158.08	 Again, the principle is taking your infrastructure and mapping it into code in some form or fashion.
158.67999999999998	164.06	 So that code becomes the source of truth, not your networking device itself.
166.32	170.64	 Now I wanted to give you a 10,000 foot view of what this looks like when you pull it all
170.64	170.86	 together.
172.16	176.22	 You have your little man over here, your little person over here doing their infrastructure
176.22	176.6	 code.
177.66	177.76	 That's me.
177.94	178.84	 We're hacking away.
179.14	180.56	 We are coding away.
180.92	184.3	 We want to commit that to one of these SCM platforms.
185.22	187.2	 In our case, GitLab again for our lab.
187.36	191.98	 So when you commit that to one of these platforms, how you build out a CSCD pipeline is that
191.98	193.96	 platform detects there's a change.
194.88000000000002	195.6	 Simple enough.
195.94	199.4	 When it detects there's a change, it fires off these things called runners.
199.82	204.7	 Those runners are going to go and deploy your infrastructure as code to a staging environment.
205.12	206.92	 Now it's ideal to have a staging environment.
207.12	207.64	 And that can cost you a lot of money.
207.66	209.58	 It can come in many forms and fashions.
209.72	211.06	 It can be virtualized.
211.14	213.2	 It can be a subset of your production environment.
214.04000000000002	218.82	 In some cases, I've worked with a couple customers where it is the pre-staging of their production
218.82	220.36	 environment before it goes into production.
221.08	225.48	 Anything to have a staging environment to test your infrastructure code against so that
225.48	227.06	 you're happy with the changes it's going to make.
227.58	231.74	 Now that's the continuous integration portion of the pipeline, the CI portion.
232.46	235.56	 Now the CD portion can be defined one of two ways.
236.16	237.64	 When you let the CD go to the pipeline, you're going to have a continuous integration portion.
237.64	241.24	 When you let the CI portion run, as long as that's successful, it can sit there and wait
241.24	242.56	 for you as the engineer.
242.74	246.4	 So that's manual human intervention to say, okay, it's good.
247.34	251.08	 Let it provision and configure my production environment.
251.4	255.52	 So there's one step you have to take to say it's okay to let it go do that.
256.31999999999994	257.94	 That's continuous delivery.
258.7	264.8	 When it becomes continuous deployment is when you and your workflow and the engineering
264.8	266.58	 team fully trust the automation.
266.86	267.62	 And the pipeline.
267.64	271.2	 That it automatically will just provision your production environment.
271.56	275.5	 So again, there's a difference in continuous delivery and continuous deployment.
278.15999999999997	280.92	 Now we're going to jump straight into infrastructure as code with NXOS.
281.92	284.04	 So it's an automation orchestration platform.
284.44	286.28	 It is open sourced by Red Hat.
286.92	292.04	 The best thing about it in our industry is it doesn't require hardly any programming
292.04	292.4	 knowledge.
292.48	296.34	 If you do have programming knowledge, it's only going to help and amplify things that
296.34	297.26	 you can do with Ansible.
297.64	298.48	 But it's not required.
298.78	300.3	 At least not from our experience.
300.88	307.4	 Now what is required is you taking your configuration intent, how you want your network to look,
307.48	309.36	 and defining that in data structures.
309.78	314.56	 They can look several different ways, and we'll see a couple of those here in this session
314.56	315.48	 and how we build that out.
317.14000000000004	322.34	 With Ansible defined, we need to think about what makes up our Ansible environment.
322.96	324.28	 Now go back to my daughter.
324.36	326.38	 She's hacking away on her toy laptop.
327.0	327.62	 Ansible is a very complex environment.
327.62	329.02	 People would call that your control host.
329.44	332.82	 If you read Ansible docs, you'll find the words control host there.
333.7	338.36	 This for you and me is probably a Mac or a Linux machine, and if you have Windows, God
338.36	338.86	 bless you.
338.96	340.7	 Now's a good time to invest in one of the other two.
341.56	344.66	 But in all seriousness, you have WSL on Windows.
344.88	347.68	 You can make use of that so you're not left alone.
348.66	350.02	 Or you can partner with Red Hat.
350.1	355.86	 They have Red Hat automation platform, or their open source-ish version of that is AWX.
357.08	357.6	 Now, I'm going to talk about the AWS.
357.6	357.6	
357.62	361.14	 Now, with our control host, we need to get Ansible on it.
361.4	367.24	 Until we put Ansible on it, it's just still our laptop, per se, or a VM in a data center.
368.52000000000004	370.6	 Now how many of you have experience with Python?
372.06	372.7	 All right, good.
372.78	373.44	 Good number of hands.
373.62	374.86	 You don't really need it here.
375.30000000000007	377.2	 We just need a Python environment.
377.84000000000003	381.76	 We're going to have one comment about a Python environment after this, but you just need
381.76	385.42	 somewhere where you have Python and you can install Ansible, and we're going to go through
385.42	387.6	 how you install Ansible because there's a couple ways that's changed.
388.52000000000004	391.32	 I just want to make sure it's fresh and current in your mind.
392.08000000000004	395.9	 Now with Ansible installed, how Ansible is structured nowadays uses collections.
396.2	399.44	 We're going to focus on mainly three collections in this session.
399.72	404.02	 The built-in collections, the NXOS collections, that's probably a given.
404.38	406.52	 And then, wait, does that say DCNM?
407.04	408.84	 All right, well, I'll let Mike demystify that.
408.98	410.28	 I don't even know what that means.
410.38	411.92	 So I'm going to let Mike clarify that for you.
411.96	412.78	 We got DCNM here.
412.92	413.92	 He's going to talk about NDFC.
414.26	415.7	 He'll marry that together for you.
416.54	416.94	 Yeah.
417.6	418.14	 Appreciate it.
418.16	420.36	 Just want to, don't want to steal your thunder.
421.04	427.12	 So once we have our control platform and Ansible installed, we are now ready to start modeling
427.12	428.16	 our infrastructure as code.
428.32	429.18	 Again, this is our intent.
429.42	433.38	 This is where we want to create our source of truth that represents our network.
434.22	436.42	 Ansible is going to do that in something called Playbooks.
436.68	439.92	 Now we're going to break all of that down there and how you pull that together in a
439.92	440.34	 use case.
441.92	447.02	 Before we move on, though, we need to tell Ansible who our targets are, who we're going
447.02	447.58	 to connect to.
448.08	451.88	 As I talk to you about NXOS, keep in mind that's direct to switch.
452.12	456.46	 So every switch you have in your network or every switch you have in a fabric, that control
456.46	459.5	 Ansible control host is connecting direct to switch or switches.
460.68	464.52	 When Mike talks to you, it's going to be direct to controller within DFC, right?
464.58	465.54	 There's some subtle differences.
466.3	474.08	 Now I do want to point out with NXOS when you go direct to a device such as a router
474.08	474.58	 or a switch.
474.94	476.84	 Ansible does support three ways of doing that.
476.84	479.36	 Obviously, the CLI, good old SSH.
479.38	480.78	 They call that the network CLI.
481.06	484.54	 We do have netconf here, but we're not going to cover that in this session.
484.66	487.12	 If you want to talk about that afterwards, please find me.
487.3	490.7	 There's some subtle differences with how Ansible automation works.
491.7	495.96	 It's kind of outside the NXOS things we're going to cover here, but it absolutely works.
496.38	501.02	 Now with NXOS and the REST API, if you are using NX API, everything we talk about with
501.02	504.92	 the NXOS, excuse me, then say something five times fast.
505.12	506.3	 The network CLI.
506.3	510.18	 We'll actually work with NX API via the REST API plugin inside of Ansible.
512.1400000000001	515.32	 Now I told you I wanted to do a quick word about Python.
515.54	517.24	 Again, you don't need to know a lot about Python.
517.34	521.22	 One thing I would highly encourage you to do though is establish a Python virtual environment
521.22	522.2	 in some form or fashion.
522.36	524.0	 You can do this natively with Python 3.
524.2	527.08	 We have a reference slide in your deck with how I like to do it.
527.26	533.9	 It's pyenv because it not only lets you create the virtual environment, it lets you instantiate
533.9	536.22	 different versions of Python itself.
536.22	537.62	 So, you may have use cases.
537.76	539.52	 I saw a lot of hands that came up about Python.
539.96	541.84	 You might have some things you're trying to do with Ansible.
542.02	543.56	 You might need different versions of Ansible.
543.9	548.46	 You might be developing some little command line application or something in your Python.
548.66	549.82	 It's best to keep those separate.
549.98	554.46	 So we have a reference slide there for you outside of scope of the session, but we don't
554.46	558.82	 want you walking out of here thinking, you know, I got my laptop and I can just slap
558.82	559.66	 Ansible on it.
559.72	560.6	 Take this step first.
560.7	561.3	 Highly encouraged.
563.6	566.0	 Now, I said there's a couple of ways to install Ansible.
566.06	566.2	 I said there's a couple of ways to install Ansible.
566.2	566.2	
566.2	566.2	
567.78	569.76	 This changed over the last couple of years.
570.08	574.6	 So how you install Ansible is using the Python package manager pip.
575.54	577.02	 So you pip install Ansible.
577.18	582.68	 If we pip install core, that is going to come in a that is going to give you Ansible in
582.68	583.4	 a lightweight fashion.
583.5	585.22	 It's just going to give you the core components.
585.4	588.34	 So remember that built in collection that I showed you at the top?
588.46	591.42	 So that's something that comes with the core components.
592.3199999999999	595.02	 Anything else you need, you actually have to install yourself.
595.52	595.96	 Okay.
596.22	599.64	 So the benefit of that is you potentially when you go install the collections, you're
599.64	600.84	 going to get the latest and greatest.
601.32	602.16	 That sound good?
602.98	606.86	 Now if you do the traditional manner of installing Ansible where you just pip install Ansible,
607.78	609.3	 you'll find this in Ansible docs.
609.48	612.16	 I think we laugh and joke about it, but it's the batteries included.
612.36	613.58	 It's the whole thing still.
613.74	614.12	 Okay.
614.2	619.9	 What that means is Ansible core along with a curated list of collections that Ansible
619.9	621.58	 prepackages with the install.
622.1400000000001	623.62	 And XOS is one of those.
623.78	626.2	 But it doesn't mean you're getting the latest version of the install.
626.2	626.64	 It means you're getting the latest version of the collection.
627.08	628.36	 So keep that in mind, right?
628.58	629.54	 Subtle little details.
631.6	638.96	 Now with defining what Ansible is and bringing up this term collections, want to double click
638.96	640.18	 into collections just briefly.
640.3	641.6	 Make sure we're all on the same page.
642.06	646.2	 So collections has been in existence since really Ansible 2.9.
646.4	649.42	 It was kind of in a beta pre-release stage in there.
650.1800000000001	654.52	 You could reference the old modules and the new way the modules are referenced.
654.92	656.18	 If pip is in the old modules, you'll be able to see that the new modules are not in the
656.18	656.18	
656.18	656.18	
656.18	656.18	
656.18	656.18	
656.18	656.18	
656.18	666.2	 old modules.
666.34	672.12	 So as I mentioned, if you did Ansible core and you need to install your collections,
672.32	674.32	 you're going to use this command here at the bottom of the screen.
674.6	681.38	 You can see that I do Ansible Galaxy collection install Cisco NXOS and Cisco.dcnm.
681.66	682.1	 Okay.
682.16	686.16	 And that will give me those collections in my Ansible environment or my Ansible collection.
686.16	686.16	
686.16	686.16	
686.16	686.16	
686.18	691.36	 Now, the important thing about collections is really that it's going to give you a bunch
691.36	691.84	 of modules.
692.28	697.18	 It's a bunch of code that's already been written to do something on our switches and routers
697.18	697.82	 on our behalf.
698.1	698.38	 Okay.
698.42	700.0	 Code that you don't have to go and write.
700.3	704.36	 And a lot of that code is going to come with filters and plug-ins for things.
704.64	708.96	 We'll hit on a couple of them in this session to optimize things you're doing in Ansible
708.96	711.24	 for delivering your configuration to the switch.
714.1999999999999	715.96	 So taking the NXOS collection.
715.96	718.76	 As an example, there are 77 modules.
725.34	726.36	 Test one, test two.
726.44	727.06	 Am I back?
727.72	728.4	 All right.
729.44	730.38	 Can I get a round of applause?
730.58	730.92	 No, I'm just kidding.
731.8	732.26	 All right.
732.28	737.48	 So as we were going, we're going to take the Cisco NXOS collection as our example and double
737.48	741.06	 click into that so we can see kind of what's packaged there with those modules.
741.54	745.18	 Again, as I was saying, there are 77 modules already there.
745.26	745.94	 They do a whole lot of things.
745.94	745.94	
745.94	745.94	
745.94	745.94	
745.96	746.44	 There's a whole lot for you.
747.1	753.44	 Interface configuration, VLAN configuration, a whole bunch of routing protocols, et cetera.
754.0	757.02	 Now I don't say this lightly.
757.22	759.78	 I'm actually impressed with the documentation with these modules.
760.06	761.82	 It tells you how to use them all.
762.48	764.92	 I'm going to learn by doing and seeing.
765.14	768.1	 There's lots of examples there to help you get started.
768.34	769.6	 I really like that.
770.18	775.72	 The module documentation also has the parameters that are required to run the automation.
775.72	780.92	 As well as the ones that are set by default so that you know what is set by default in
780.92	782.08	 case you need to override it.
782.22	784.7	 I want to point that out because that's very important sometimes.
784.84	787.74	 Sometimes we want to override the defaults that a module has set.
788.04	789.54	 Just keep that in mind.
790.06	794.36	 Now one thing I'd like to maybe demystify, I hear this from customers sometimes.
794.5	798.76	 They wonder who to reach out to if they have a problem when they use Ansible.
799.0	805.02	 Well, our NXOS modules, iOS modules, and iOSXR modules are actually maintained by Red Hat.
805.72	808.72	 But maintained with heavy Cisco support in the background.
808.96	811.74	 So just keep that in mind when you're using those core modules.
813.3000000000001	819.26	 Now if we take one module out of the NXOS collection, out of the 77, and we look at
819.26	825.34	 this NXOS VLANs module, when collections came into existence, it became best practice when
825.34	829.98	 you were writing your Ansible automation to use the fully qualified collection name or
829.98	831.0	 the FQCN.
831.62	833.1	 Say that one five times fast.
833.44	834.96	 We're used to saying FQDN.
835.04	835.7	 But FQDN.
835.7	835.7	
835.7	835.7	
835.7	835.7	
835.7	835.7	
835.7	835.7	
835.7	835.7	
835.7	835.7	
835.72	836.38	 Throw a C in there.
837.9799999999999	841.84	 Now you have the collection namespace that is part of that now.
842.28	844.68	 So Cisco obviously here for this conversation.
845.5	847.12	 Then you have the collection name.
848.34	850.34	 And then the actual module name.
850.46	854.2	 And that's what most of us are familiar with with Ansible if you started with this in the
854.2	856.22	 early days is you just had that module name.
856.4	862.68	 Now as I was mentioning in the documentation, it tells you what you need to drive a module
862.68	863.94	 from an automation standpoint.
864.16	865.54	 Every module is going to have parameters.
865.54	865.7	 Every module is going to have parameters.
865.7	865.7	
865.7	865.7	
866.4599999999999	871.02	 And you're going to need to pass in some type of value into those parameters to drive that
871.02	871.66	 module's automation.
873.76	874.46	 Okay, great.
875.08	876.34	 We know what Ansible is.
876.54	877.74	 We know how to get it installed.
878.22	879.46	 We know about collections.
879.8	884.2	 So let's start pulling all that together with some Ansible concepts for our use case.
885.62	891.3	 Now for this session, I am going to describe to you and build out with you Ansible best
891.3	893.8	 practices for a VXLAN EVPN use case.
894.26	895.7	 How many are familiar with VXLAN?
895.7	895.7	
897.28	898.16	 All right, good.
898.24	899.18	 Most of the room raised their hand.
899.26	899.64	 That's awesome.
900.5	902.94	 If you're not familiar with it, it's not a big deal.
903.0	906.32	 Everything we're going to show you here applies to traditional networking.
906.4	907.4	 It could be a three-tiered architecture.
907.66	908.14	 It doesn't matter.
908.46	908.5	 Okay?
908.9599999999999	913.48	 Just the intent that we're going to describe here is relevant to VXLAN, but you can take
913.48	916.84	 it and mimic it for any network architecture.
917.7	921.64	 Now when we start with VXLAN EVPN, just a base fabric, we have a simple one here.
921.92	923.3	 We have five devices.
924.06	924.42	 Okay?
924.42	929.46	 We want to do common configuration to all of our devices in the network.
929.66	931.68	 Again, VXLAN EVPN or not.
932.0	933.32	 We want to set host names.
933.84	935.14	 We want to install features.
935.38	937.08	 We're dealing with Nexus here, so we're going to install features.
937.98	940.8	 You could add to that list things like NTP, AAA.
941.1	944.04	 We want all these devices to have those things configured.
944.2	947.2	 We want all that intent defined and configured by our automation.
948.54	951.54	 Well, with VXLAN EVPN, we then need to establish the underlay.
951.66	953.58	 We need to figure out and define how.
953.58	957.7	 all of our switches are going to be connected to each other. So that's going to be interface
957.7	964.64	 information, interface state, IP information, and also descriptions. You're also in the underlay
964.64	968.72	 going to find routing protocols. So you can see there's quite a bit for underlay configuration
968.72	975.76	 that we'd want to define in our code. Lastly, to get a base fabric up, you then need to define
975.76	981.56	 the characteristics of an overlay. These are going to be VRFs, VLANs, host-facing SVIs, etc.
984.62	989.52	 Now, when we bring this into Ansible and start modeling it as code, we have to define a directory
989.52	993.76	 structure. Those of you that have used Ansible, any pains with the directory structures? Does it all
993.76	1000.26	 make sense to you? Yeah? Okay. Ansible directory structures are very important, and what we have
1000.26	1004.74	 here is a slimmed-down version of a best practice way to define that directory structure, one you
1004.74	1008.14	 could use to start with and then scale up, or you could compare it to what you're doing today
1008.6800000000001	1010.7	 and see if you need to make any modifications.
1011.6800000000001	1017.08	 We broke this down into four categories. We need to define where to do our automation. So this goes
1017.08	1023.0	 back to our targets that we defined early on, the data to do our automation. Remember, you've got to
1023.0	1028.8	 have parameters fed into your modules to drive your automation. And then reusable code. We want
1028.8	1033.44	 to make sure we write highly reusable code. We don't want one-off tasks and playbooks, right? We
1033.44	1040.34	 want to make sure that's how we do it. And then at the very end, how Ansible pulls all this together,
1040.46	1041.1	 as I mentioned,
1041.56	1046.42	 is in playbooks. So we're going to define a playbook, and it's going to take all of the above,
1047.48	1055.04	 it's going to pull all of the above together to run our Ansible automation. Now, here, you can see our simple
1055.04	1064.32	 playbook defined, and we really want to do three things. I kind of described it going over our
1064.32	1069.18	 fabric. We want to do common and underlay configuration, and we want to do overlay configuration.
1069.9599999999998	1085.0	 Some of you, I'm not sure if you've seen playbooks designed this way. We're going to do this to show you how it's done in a reusable fashion. But you may be asking yourself, well, now, how does that playbook know what devices to connect to and where and how to apply certain pieces of configuration?
1086.22	1099.16	 Well, that's where the Ansible inventory comes into play. Now, you could have more than one inventory file. We're going to use one here for the purposes of this session. But in the inventory file, it's where we start taking the connection information using Ansible.
1099.18	1118.06	 So, we're going to start using parameters defined by Ansible that you need to populate, and they tell you how you connect to your switches. Again, here, we're going to use the network CLI, right? We're going to stick with good old SSH. But then we define our username, password, and in this case, since we're using Cisco NXOS, the network OS is Cisco NXOS NXOS.
1118.84	1129.16	 Now, the next thing we do in our inventory files is a good practice, is to start to group our devices and how they reside in our network. For a VXLAN fabric, as you can probably guess with a lot of people, it's going to be a VXLAN.
1129.18	1139.34	 So, this use case is pretty easy to do. We have two spines, so we can group our two spines into a spines group. We have three leafs, so we can group our three leafs into a leafs group.
1140.34	1152.2	 If we head back to, well, excuse me, sorry about this. There is some slide real estate we needed to salvage in this session. So, we're going to take the Ansible connection and just simplify it down into network CLI.
1152.52	1159.16	 Wanted you to have that in your notes, your reference slides that you take away from here. So, if you're looking back, you know why we changed that.
1159.18	1160.04	 In the examples.
1161.14	1168.36	 But if we do go back to our main playbook, we can now look at the three things that we wanted to do, the three configuration things we wanted to do.
1168.66	1172.7	 Again, common configuration, underlay configuration, and overlay configuration.
1174.06	1179.92	 We can look now and understand that our common and underlay configuration is going to be applied to our spine devices.
1181.12	1184.88	 Our common and underlay configuration is also going to be applied to our leaf devices.
1185.36	1188.3	 And our overlay configuration is only going to be applied.
1189.18	1190.26	 To our leaf devices.
1191.2	1200.8	 You can see how with Ansible doing it this way, we can target our configuration to specific devices based off how we have our reusable automation defined.
1201.68	1203.52	 Now you might be asking yourself.
1204.58	1210.72	 How do we define that reasonable automation? How are we telling Ansible what we want to do to our switches?
1211.56	1216.86	 And we do that with Ansible roles. Now a lot of hands went up about Ansible. How many of you are using roles?
1218.38	1219.16	 Not as many.
1219.18	1220.56	 Not as many hands. That's good.
1221.06	1224.96	 So Ansible roles is a good way to define reusable task in Ansible.
1225.22	1231.0	 So take your general playbooks and you take those tasks that you have in your general playbooks and you group them into these roles.
1231.9	1240.58	 This is very easy to do with a VXLan EVPN fabric use case because again we had our three configuration tasks that we want to do.
1240.72	1245.22	 Right? We have common configuration. We have underlay configuration and overlay configuration.
1245.74	1248.86	 You're going to get tired of me saying that, but I want to make sure you don't forget it.
1249.18	1253.18	 So we can group all of our common configuration task into a common role.
1253.34	1257.16	 We can take all of our underlay configuration tasks into an underlay role.
1257.52	1261.62	 We can take all of our overlay configuration tasks into an overlay role.
1262.4	1263.34	 That all make sense?
1264.3	1265.74	 Awesome. A lot of head nods.
1266.1	1272.34	 Now if we expand out what the directory structure and this is a simplified directory structure for this session for a role.
1272.8	1278.44	 It is the task section here where we pull all of that together to define.
1279.18	1280.94	 How we're going to configure our switches.
1281.3400000000001	1281.7	 Okay.
1282.5	1284.9	 Now I tried to find a Taylor Swift reference to this.
1285.02	1286.52	 Don't ask me why, but I tried to.
1287.26	1295.12	 How many of you can go back to 1995 and remember a hit song that uses the this is how we do it.
1295.4	1297.6	 Can anybody go back to 1995 remember that?
1298.5	1298.86	 Awesome.
1298.98	1301.44	 Now I can't I cannot sing so I'm not going to sing it for you.
1301.54	1306.4	 But there is a song that I want every one of you to pull up on your flight home.
1306.52	1307.7	 Spotify, Apple Music.
1307.98	1309.04	 This is how we do it.
1309.18	1313.62	 And you're going to rock out to that and start your infrastructure is code journey right there on that plane.
1313.76	1314.1	 Okay.
1314.48	1317.58	 I want to have some messages dropped in our WebEx space that I'm doing it.
1317.58	1319.82	 Give me a picture on your flight right there.
1320.06	1320.98	 Let's make it happen.
1321.46	1322.96	 Now you'll never forget this though.
1323.0	1325.42	 You'll never forget the this is how we do it.
1325.46	1326.32	 This is in Ansible.
1326.4	1330.86	 This is how we actually apply the configuration to our switches through these reusable roles.
1332.2999999999997	1335.54	 So if we unpack the roles just a little bit right.
1336.36	1338.86	 So we're not looking at a whole bunch of code all over the place.
1338.86	1342.38	 And definitions that way.
1342.88	1344.96	 Let's look at it kind of from a graphical point of view.
1345.14	1347.8	 I verbally talked about what our common role was going to do.
1347.96	1350.62	 It's going to handle things like our host name and features.
1351.02	1355.58	 Again you can keep expanding that if there's common things that you do across all your devices in your network.
1355.76	1356.8	 They're all going to go there.
1357.18	1357.62	 Okay.
1357.66	1358.84	 Those tasks are going to go there.
1359.2	1365.84	 The underlay very simple interface information IP address stuff descriptions routing protocols.
1366.24	1368.74	 And if you do multicast in a VXLinux VPN.
1368.8	1368.84	 You're going to get a lot of stuff.
1368.84	1368.84	
1368.86	1370.98	 And fabric all your PIM stuff is going to go there as well.
1372.1	1373.14	 Then for the overlay.
1373.66	1376.46	 If we build that out again we need VRS.
1376.6	1377.84	 We need VLANs.
1377.84	1379.04	 We need host facing interfaces.
1379.56	1385.78	 We need that NVE interface to map all that to to make our leafs virtual tunnel endpoints or VTEPs.
1385.78	1385.98	 Right.
1386.02	1389.14	 So that that's all handled in that overlay role.
1390.82	1395.06	 Now I want to expand just the overlay role for the purposes of dialogue here.
1395.54	1398.72	 You can see this is the overlay tasks main.yaml.
1398.86	1402.02	 So this is the actual task file for our overlay role.
1402.16	1403.22	 Now it's a snippet of it.
1403.82	1405.92	 Can't can't fit a whole lot of this on a slide.
1406.06	1407.64	 So we're going to we're going to look at a snippet of it.
1407.94	1413.12	 Now we're using that same reference and XOS module we referred to earlier.
1413.28	1413.68	 Right.
1413.96	1415.24	 And XOS VLANs.
1415.5	1418.48	 Here we're taking a list of VLANs.
1418.96	1421.58	 And we're sending it in a config block to the switch.
1422.34	1422.82	 Okay.
1423.16	1427.88	 Now remember when we use this role it's actually applying to all of our switches.
1428.86	1433.96	 This data structure that you see in front of you is a simple what we call YAML list.
1434.12	1434.92	 How many are familiar with YAML?
1436.14	1436.58	 Okay.
1436.6	1436.82	 Great.
1437.08	1437.52	 Awesome.
1437.64	1438.22	 Majority of the room.
1438.42	1441.92	 This is a YAML list and it's actually a list of dictionaries.
1442.06	1448.78	 There's a bunch of key pair values there with the name the VLAN ID and the map VNI are all the keys and the values associated there.
1448.88	1453.68	 So now this is the data or this is how we want the switch to be configured with these items.
1456.98	1458.72	 So let's pull everything we've done.
1458.86	1459.6	 Up to this point together.
1460.08	1460.92	 That sound good.
1461.0	1463.28	 So we can see how it all connects and plays well together.
1463.82	1467.44	 We have the way we want to do it defined in our Ansible inventory file.
1468.02	1468.42	 Okay.
1468.48	1469.0	 These are targets.
1469.74	1470.78	 One or more switches.
1470.86	1471.96	 We have five in this case.
1473.04	1476.1	 We pull together and we pull out our main playbook.
1476.84	1478.3	 This is what we want to do.
1478.46	1478.86	 Okay.
1478.92	1483.62	 Remember we want to do common configuration underlay configuration and overlay configuration.
1484.0	1487.96	 We're going to stick with the overlay configuration example because that's the role we were looking at.
1487.96	1496.14	 So if we pull that task file out and look at that we have that same overlay role sitting here now side by side.
1496.26	1499.2	 So now you can see all the three pieces that we've looked at up to this point.
1500.9399999999998	1512.94	 Now again just to drive the point home our leafs are going to reference our leafs in our main playbook are referencing our leafs to find an inventory file and the overlay configuration we have is referencing that task there.
1513.32	1517.8	 And again when this does that 3VLANs to all three of our.
1517.96	1518.3	 Leaf switches.
1518.62	1520.3	 I think that's pretty awesome.
1520.64	1522.46	 I think that's pretty easy and pretty straightforward.
1522.82	1524.02	 Does anybody agree.
1524.26	1525.32	 Can I get a show of hands.
1525.44	1527.2	 We all agree that that's pretty easy that's pretty straightforward.
1527.98	1528.66	 Okay awesome.
1528.76	1529.82	 Some hands had nods.
1529.82	1530.16	 Good deal.
1530.7	1531.22	 All right.
1531.24	1532.62	 Don't don't do your variables this way.
1532.72	1533.32	 Don't please.
1533.6	1534.0	 Okay.
1534.12	1537.02	 This is just for illustrative purposes to show you how to pull all this together.
1537.3	1540.42	 But do not do your drive your data this way.
1541.02	1541.42	 Okay.
1541.5	1545.08	 It does not make your roles is reusable as they can be.
1545.3	1547.1	 So let's look at how we can make them.
1547.1	1548.34	 More reusable.
1555.48	1559.62	 By default a role is going to be named main.yaml when you first create it.
1559.68	1563.36	 But you can use any name and include it in the main.yaml.
1572.1200000000001	1574.8	 It'll only run your main file.
1575.28	1576.84	 But if you include.
1576.84	1578.78	 Something with the include built in.
1578.88	1580.84	 It'll run anything that you include below.
1580.96	1582.76	 I was trying to think how to answer that a little differently.
1582.94	1583.98	 Because one of those built in.
1585.3	1586.92	 Modules that comes with the Ansible.
1587.52	1588.38	 Core collection.
1588.64	1590.18	 So that built in collection.
1590.94	1593.4	 There's a bunch of include type modules.
1593.6	1595.72	 So you can actually include roles within roles.
1596.0	1596.78	 You can include other.
1597.6399999999999	1599.26	 Tasks from somewhere else.
1599.3	1600.34	 And that would be what you do.
1600.66	1601.6	 Here in this case.
1604.12	1604.56	 Okay.
1604.58	1605.92	 So a quick word about variables.
1606.26	1606.7	 Again.
1606.84	1607.76	 This is just a level set makes.
1607.82	1608.68	 We're all on the same page.
1608.78	1610.58	 And we know how to reference them all the same way.
1610.78	1611.14	 Now.
1611.7800000000002	1617.34	 Variables and Ansible are primarily used within the tasks of the modules that we just looked at.
1617.52	1619.18	 They can be used in conditional logic.
1619.5	1620.92	 They can also be used in templates.
1622.24	1625.5	 Another thing that we're going to show you in this session is how you can use.
1626.5800000000002	1630.92	 Excuse me how you can use variables and define them on the fly dynamically within your task.
1631.14	1632.08	 Does anybody do that today.
1632.2	1634.82	 Does anybody build dynamic variables in your playbooks today.
1635.66	1636.02	 Awesome.
1636.06	1636.52	 Pretty cool.
