start	end	text
166.28	171.5	 as we think about what we could be doing together, what we could be doing for our customers,
171.5	179.32	 and really excited that I'm here today with Jeremy and Lucas to talk to you about what's
179.32	182.56	 happening in the market and also what is our strategy?
182.68	184.04	 How are we trying to differentiate?
184.38	189.52	 And why is really now the time that we need you to really be leaning in?
189.7	190.76	 And we want to help.
191.48	192.7	 If you can go to the next one.
200.58	201.02	 Okay.
201.02	212.32	 So some of you might have seen this before, but so why is especially Gen AI becoming so
212.32	213.3	 interesting?
213.84	220.92	 And what you're seeing here, this is actually some work that OpenAI had done with some university
220.92	221.44	 research.
222.64000000000001	228.56	 And it's looking at the performance of GPT 3.5 compared to GPT 4.
228.86	231.0	 Now, as many of you know, GPT...
231.02	234.04	 So, you know, we've been talking about the performance of GPT 4.0, Omni, and obviously
234.04	240.64	 there's been a lot of other innovations in both private and open source models.
240.86	251.92	 But it's a little bit difficult to see at the bottom, but these are all SAT and AP high
251.92	253.96	 school class testing.
254.26	260.06	 And you look at the increases in green.
261.02	263.52	 That's all of your GPT 4.0.
263.72	273.3	 And so when you look at whether it's Claude Mistral, the OpenAI GPT work, it's really now
273.3	279.5	 starting to accelerate the ability for these models to really deliver a tremendous amount of
279.5	286.52	 really high impact, accurate reasoning across a lot of different subjects, a lot of different
286.52	287.0	 topics.
287.08	291.0	 And that's why really now is this.
291.0	295.0	 This is the time that we really have an opportunity to work together.
295.62	303.16	 And by the way, this is not just across LLMs, but there's now high impact, as many of you know, SLMs,
303.84	308.82	 smaller footprint models that we're seeing a lot of customers express a lot of interest in.
308.88	319.26	 And so, again, right now, it is just the right time that we can together be leaning in on these opportunities.
319.58	320.44	 Go to the next one.
321.46	324.62	 Brian, it's too bad they didn't have that when we were trying to take the SAT.
326.88	329.26	 Because I don't remember any of that kind of assistance.
331.32	332.5	 Well, that's why we're here.
332.68	338.04	 That's why we're about powering the future for students.
338.54	342.3	 So what are we really trying to do at a company level?
343.36	347.74	 And I think if you remember just one thing, it's connect and protect.
348.04	350.84	 And we're going to spend a lot of time talking about infrastructure.
351.0	362.78	 But I think something that you're going to be very excited and very curious about is what can we do together to help you on the services side to really accelerate the value of AI.
363.02	364.52	 So more to come on that.
365.02	365.58	 Next.
368.68	380.98	 And really from a journey standpoint, I just want you to memorialize that we now have a set of capabilities that we're ready to help you at any value.
380.98	380.98	
380.98	380.98	
381.0	383.44	 I think it's going to be a very, very challenging phase of where you are.
383.56	394.62	 And if it's at the model selection and rationalization, all the way through to deployment, tuning, whether it's RAG based and other motions.
395.06	410.38	 So really there's a lot of different pieces that we're going to want to spend a lot more time after this call to help you kind of see what those components are, the vision, and how we can help you execute.
410.7	410.98	 So, Brian, I think we're going to have a lot of fun.
410.98	410.98	
410.98	410.98	
410.98	410.98	
410.98	410.98	
410.98	410.98	
410.98	410.98	
411.0	412.22	 We go to the next one.
416.11999999999995	426.96	 And this is really a high level view, but you can kind of see all of the blue areas here are the areas that we're really have very strong coverage in.
427.04	436.8	 The green areas, as I mentioned, we obviously are doing quite a bit of work and putting some investments into some of the companies that are building foundational models.
437.92	440.98	 Jeremy is going to talk specifically about some of the partnerships that we're working on.
441.0	442.04	 And then we're going to talk about some of the other things that we have on the compute side.
442.94	450.58	 But, again, there's a lot of pieces that have come together over a period of time.
450.7	454.46	 And we're really excited to talk to you about all of these components.
454.7	459.24	 But, again, today's focus is really going to be around the infrastructure pieces.
459.4	466.58	 But, again, just kind of eyeball this to know that there's various pieces that we're going to be able to help you with.
468.52000000000004	469.76	 If you go to the next one.
476.52000000000004	484.68	 And some of you that have been following even some of the recent investments at Cisco Live, we announced a billion dollar investment fund.
485.02	491.6	 We've actually already been deploying quite a bit of money into companies.
492.72	494.04	 Some listed here.
495.04	498.76	 And, again, as I mentioned, Mistral and some of the others.
500.66	502.38	 That's obviously one large piece.
503.08000000000004	506.04	 We've done a fair amount of acquisitions.
506.04	508.88	 Probably the most prominent one being Splunk recently.
509.2	511.26	 And we're going to talk more about these partnerships.
511.48	513.88	 So, again, a lot of different pieces going on here.
514.16	517.44	 And if I show you this next slide, Murray, if you can go to the next one.
518.84	525.0	 We've done some work around looking at, hey, where's all the money going?
525.4	527.64	 And this is just kind of a visual.
527.84	528.74	 And, by the way, this slide.
531.0	534.64	 Is managed by a team inside Cisco.
534.84	542.3	 And I'll tell you, in recent times, even between November until now, it is very difficult to keep this thing updated.
542.62	554.4	 But you can see just the amount of money, the amount of, you know, you look at some of these some of the funding rounds that are going in.
556.26	557.96	 It's pretty amazing.
557.96	560.88	 The amount of money that's being invested.
561.1	569.92	 And obviously Cisco is playing a pretty big role as well in not only partnerships but also on the investment side.
570.16	571.0	 Go to the next one.
573.88	587.94	 And as I mentioned, the when we talk about wanting to accelerate AI together with you, I just want you to just memorialize services we know is probably the most important thing for us.
587.94	587.94	
587.96	590.66	 And that's probably going to be the most critical piece.
590.9	592.92	 And that's from start to finish.
593.18	594.5	 Into deployment.
594.74	596.0	 Into renewals.
596.36	599.06	 From a core AI context.
599.7	616.46	 The other piece that I would just say is that AI for to help accelerate or even shorten the time that it takes for you to consult, for you to help drive customer decisions and so forth.
616.46	620.66	 There's different pieces there that we're going to want to circle back.
620.92	635.68	 There's a lot of different pieces that we're doing to just make it a lot more efficient for our own workforce, our own tooling, our own workflows and really trying to drive significant amount of productivity.
636.22	646.38	 Those are two different areas that I just want you to continue to memorialize because there's a lot of different pieces there that we're super excited to work with you.
646.38	659.94	 And then the last piece is really just to help you on and help really drive the acceleration of any deals that you have in the pipeline and making sure that you're able to drive those with a high level of gross profit and gross margin.
662.12	664.22	 And then just the last one here, Maria.
666.2	669.8	 Before I hand it off to Jeremy and Lucas.
670.26	676.32	 There's a lot of different things that we are rethinking as it relates to AI.
676.36	676.36	
676.38	683.26	 And I think that journey will continue to go on as it relates to how we're innovating with silicon, liquid cooling.
683.92	685.38	 There's a lot of different pieces.
685.48	694.04	 And again, this is kind of a market and a customer segment to view, but we're playing really meaningful roles in all of these.
694.14	701.42	 And so some of these you see in kind of public announcements, blogs around, but more to really come across these vectors.
703.7999999999998	705.84	 Now, let me just pause here real quick.
705.84	710.52	 And introduce Jeremy and Lucas here.
710.66	717.36	 If I hand it off to you to kind of walk us through some of our recent announcements, the innovation and strategies.
717.52	719.84	 So, Jeremy, over to you.
721.36	721.72	 Absolutely.
722.16	725.78	 I think, first of all, thank you all for taking the time today to be here.
725.98	729.4	 We're running a couple of minutes behind, so I'm going to go through these announcements quickly.
729.56	735.24	 I know some of you may have seen some of these things, but important, I think, to talk about the data center space and where we're headed.
735.84	744.08	 Overall, whether it's compute side, data center networking side, we're working together these last few years like we haven't worked together before.
744.2	749.04	 And we're really, really excited about our portfolio, the things that are coming out.
749.12	750.22	 We'll talk more about that later.
750.74	760.58	 Those are really the results of additional investments that we've been making, specifically, at least in my case, for compute in regards to getting some of the new things out that I'll talk about here in a minute.
760.64	764.82	 And we plan to continue to invest in the data center space and accelerate.
764.82	765.02	 We'll talk more about that later.
765.02	770.5	 Those are really the results of additional investments that we've been making, specifically, at least in my case, for compute and accelerate our product deployments here to make a much better portfolio for you all to be able to take to market.
770.6	783.04	 And I think as we go around out this year and move into next year, at least from the fiscal perspective for Cisco, just very, very pleased with the progress we've made in terms of product development over these last few months.
783.14	787.2	 And you're just going to start to see these products rolling out right now and becoming orderable.
787.58	794.8	 And I think it's really important to just take a step back too and look at the fact that I've been in this data center space for a couple of months.
794.8	794.8	
794.8	798.72	 space like many of you have been for a long time, longer than I probably want to say,
798.74	805.38	 but say north of 20 years. And I don't remember the data center itself ever being as important
805.38	811.44	 as it might be right now. So whether that's the AI pieces, that's the transition around everyone's
811.44	816.2	 favorite acquisitions that are taking place and hypervisors and every customer asking us what's
816.2	820.4	 their best move forward. There's a tremendous amount of infrastructure that's in play in the
820.4	825.8	 data center. And it's a great opportunity for all of us to be able to help our customers come
825.8	833.4	 to a really good outcome and honestly just really step up and be able to drive those outcomes with
833.4	838.38	 them. I think it's going to deliver a tremendous amount of dollars and great customer experiences.
838.72	846.06	 So those priorities for us is across the data center portfolio, clearly this VMware transition,
846.22	850.22	 which by the way, one of those outcomes is going to be just stick with VMware, but help customers
850.22	854.52	 consolidate down that data center to minimize that spend. But also what are we doing with
854.52	858.04	 Nutanix? What are we doing with Red Hat? And what are we doing with the rest of the ecosystem
858.46	864.84	 to give you all options to take to customers as well? Simplifying infrastructure for AI,
865.02	867.92	 we'll talk about that. That was certainly one of the big announcements at Cisco Live.
869.5600000000001	874.46	 Security in everything we do. Another big announcement at Cisco Live was HyperShield.
874.84	878.34	 That announcement happened a little bit before Cisco Live, but we also talked more about it at
878.34	880.2	 Cisco Live as well as the ecosystem. So that's a great opportunity for us to take a look at that.
880.22	886.7	 Integration of offload capabilities into UCS as well. So we're working with the security team,
886.74	890.3	 we're working with the data center networking team. You'll start to see compute be more of
890.3	895.86	 that fabric of the underlying applications at Cisco as well. And then we'll talk a lot about
895.86	902.24	 management consolidation in our talk track today as well, which is a key development
902.24	905.48	 priority for the next couple of years. Go to the next one, please.
911.64	916.68	 So the thing we're always focused on doing is giving everybody the best building blocks. I know
918.8	924.5	 from being in the field for so many years that it's so important when you have a mousetrap that
924.5	929.78	 is better than somebody else's mousetrap, that's a great way to make sales and delighted customers
929.78	934.08	 happen. And so when it's the data center networking portfolio, whether it's what we're
934.08	939.28	 doing with our optics portfolio, what we're doing with UCS, those individual building blocks,
939.44	940.2	 we have to focus on the data center networking portfolio. And so when it's the data center
940.22	943.12	 networking portfolio, we have to focus on continuing to make better and have a broader
943.12	949.54	 portfolio solutions for you all to take to market as well as our validated designs. So how do we
949.54	957.08	 bring these together into solutions for AI, for VMware, for any of the use cases like you've seen
957.08	962.26	 us doing for many years, but to continue to improve upon that. And if we go to the next one,
962.4	969.42	 we'll hit several of these in terms of these announcements for Cisco Live. On the hardware
969.42	970.2	 front, on the building side, we're going to be working with the data center networking portfolio
970.2	972.12	 to help you build these things. So the first one is the AMD blade. It's the first AMD blade.
972.34	980.76	 It's the first AMD blade that's orderable today. It'll start shipping here in another 90 days or so.
980.86	986.58	 So really excited to have a modular form factor AMD blade that can handle kind of the latest and
986.58	991.72	 greatest speeds and feeds from them in the portfolio as well as the rest of the rack mount
991.72	998.04	 servers that you would expect from Cisco to complement that AMD-based. Those are also orderable
998.04	999.88	 as well. X-series direct.
1000.2	1006.2	 I know people on this phone call may be familiar with what we used to have with UCS Mini in the previous chassis.
1006.58	1021.46	 X-Series Direct ties that together, plus additional intersite functionality to really bring together a solution for customers to leverage X-Series in a lot of different use cases when it's not attached to that scale-up fabric.
1021.46	1043.38	 So whether it's a DMZ small area use case inside of an existing data center, or whether it's a customer who needs a couple of servers, a couple of GPUs, and have some decent-sized infrastructure out at the edge, X-Series can be a great opportunity for that with X-Series Direct and a really cost-effective way of deploying and managing those workloads at scale.
1044.9	1049.06	 Lucas, any of the ones you want to mention here before we jump into…
1049.06	1050.34	 I mean, there's so much, Jeremy.
1050.42	1051.08	 I mean, I…
1051.46	1057.08	 I don't want to go back what you said and don't want to expose your age, but it was not called data center back then, right?
1057.38	1059.08	 And it was not called a server.
1059.18	1065.52	 It was probably more of a computer in a rack somewhere in a server room or something like that.
1065.62	1072.26	 I think we've been there in the same one, the shady cornice there, but thanks, Jeremy, for bringing that up.
1073.14	1074.78	 So Jeremy mentioned fabric.
1075.8999999999999	1080.84	 We in the data center talk about fabric so much, and it becomes kind of a tiring…
1081.46	1087.52	 kind of term, but, hey, we have new fabric announcements, as it always comes.
1087.7	1095.16	 So one thing we extensively did over the years is looking at operational models, and we figured there are too many of it within Cisco,
1095.3	1101.46	 so we started trying to get them close together, and we'll have a couple of more slides as we go through.
1101.64	1103.66	 But we announced Nexus One Fabric Experience.
1104.06	1111.04	 It's all around the experience, which we're looking at in combination with Nexus Dashboard 4.0 or the Unified Nexus Dashboard,
1111.04	1112.54	 as some people use it.
1113.08	1115.9	 Hyperfabric was a big thing, again, sorry for the fabric term there.
1116.04	1124.78	 And then, of course, how we're getting to the next speed levels when we look from a switching perspective, is it for AIML use cases or beyond them?
1125.16	1128.32	 Were we going all the way up into the 800 gigs or so?
1128.34	1136.2	 So these were some of the announcements we came out that Cisco Live and we continue to drive as we go through this second half of the year.
1136.32	1137.6	 And there is more to come.
1137.64	1138.62	 I just say as much.
1139.04	1139.48	 Jeremy?
1139.78	1140.7	 Yeah, absolutely.
1141.04	1141.44	 Well said.
1141.6	1150.32	 But we can maybe hit a couple more things on compute, and then we'll jump back over to Datastore Networking and go through some of our joint announcements.
1150.82	1155.66	 I wanted to remind everybody about fabric-based computing, back to that fabric term.
1155.84	1157.36	 I mean, this is really where we differentiate.
1157.64	1161.6	 It starts with that intersite experience represented by that monitor at the top there,
1161.68	1167.58	 and then our capabilities around helping customers deliver the automation for these policies, profiles, and templates,
1167.8	1170.38	 and ultimately be able to manage these environments.
1171.04	1181.54	 So whether it's VMware, Nutanix, it could be effectively a profile for something like Nutanix AI GPT in a box, right?
1181.9	1185.78	 Could be the new solutions that Red Hat's rolling out in this space.
1185.9	1193.26	 But we can make it very easy and cost-effective for customers to reduce the amount of physical footprint that they need to take up with compute,
1194.1	1200.16	 have better performance where we're about to talk about some of our new AMD performance testing and setting.
1200.16	1203.48	 We'll record benchmarks with those platforms as well.
1203.54	1207.3	 You'll see that hit some of the public channels here pretty soon.
1207.48	1215.08	 And just overall, greater flexibility and control to manage multiple workloads and to manage multiple hypervisors in the environments.
1215.38	1219.76	 I think this is a key differentiator for us, particularly when people are looking for alternatives.
1220.02	1224.5	 And I think we'll probably see a state that we haven't seen before in the data center,
1224.56	1230.04	 certainly around virtualization, where maybe customers will be leveraging multiple hypervisors depending on use cases.
1230.16	1233.86	 So being able to keep up with all of that is something we've been doing for a long time.
1234.0	1240.98	 And it's going to be something that helps us, I think, pick up new customers that have a good experience on UCS.
1240.98	1246.14	 Whether that's on a modular server, a rack mount server, it doesn't matter.
1246.28	1248.4	 Those capabilities are the same across any form factor.
1248.7	1256.14	 And then just to give you on the next slide a real quick view of what we mean by those use cases around X-Series.
1256.82	1259.38	 X-Series Direct ties into Intersight.
1259.5	1259.98	 Right.
1260.16	1266.5	 And manage things at scale, whether it's 500 servers in a data center or whether it's 500 locations with eight servers apiece.
1266.6	1274.44	 But as you can see here, this just gives you the ability to tie that fabric that we normally scale out on top of inside of the data center
1274.44	1279.68	 and put it into the back of an X-Series chassis and then even tie in some additional rack mount servers.
1279.9	1283.86	 So you can run up to 16 boxes off of this one X-Series Direct.
1284.06	1286.0	 You can manage it directly from Intersight.
1286.04	1288.84	 So you can scale off that SaaS-based management platform.
1288.84	1296.28	 And get the right balance of storage, compute, performance that you need at even those edge locations.
1296.6	1305.18	 So just wanted to put that in front of you as well before I think, Lucas, I'm going to hand it over to you to talk a little bit about some of the joint solutions.
1305.44	1305.8	 Sure.
1305.96	1306.36	 Absolutely.
1306.54	1307.1	 Thanks, Jeremy.
1308.86	1314.48	 A year ago, Cisco Live last year, we announced the Cisco Networking Cloud.
1314.66	1317.02	 And there was a big round it.
1317.08	1317.72	 What is it?
1317.72	1318.48	 When is it coming?
1318.84	1324.98	 And actually, I want to tell you that you all are probably in the midst of the Cisco Networking Cloud today.
1325.22	1335.66	 So the Cisco Networking Cloud, as it comes to the data center, is all about design principles, Cisco itself, the product we're building, and the ecosystem which it fits into.
1336.78	1341.5	 As part of the Cisco Networking Cloud, it's how you experience what we're doing.
1341.66	1348.82	 You see three attributes or three areas where we're trying to bring or where we actually started to bring the Cisco Networking Cloud.
1349.6	1353.84	 This is one category directly heading into the.
1353.84	1354.06	 estrogen and cybersecurity aspects.
1354.64	1358.92	 And when how do we propel the co-management cycle to the software?
1359.56	1364.92	 This includes Into Guys.
1364.92	1364.92	
1364.92	1365.96	 This is another key part of our
1365.96	1367.2	 TO maybe different attacks to image for advice.
1367.5	1369.66	 So let me show you one example, we will be focusing on this in a little bit, but when the question came into question with an image recommendations experts.
1369.66	1378.82	 Once we started youngsters were saying that they were starting to lose touch with encrypted information really from Open linked ganzuer because they couldn't close it, establish a network altogether within a cloud and not intendлиー
1375.6999999999998	1376.82	weisen
1378.84	1380.34	 we want to do end-to-end secure networking.
1381.24	1383.98	 Of course, we want to attach the secure compute
1383.98	1387.84	 into that area as we latch it on or attach it on.
1387.96	1391.6	 But the networking cannot just be a packet forwarding.
1391.6	1394.46	 It has to be secured as Brian already managed before.
1394.62	1396.7	 We want to make sure the workloads we're having are secured
1396.7	1398.76	 and there is an opportunity for us.
1399.72	1403.98	 The other part is in regards of simplified operations
1403.98	1406.94	 and specific to simplified AI native operations.
1406.94	1410.72	 Everyone knows artificial intelligence infrastructure
1410.72	1413.52	 is a very high demanding infrastructure.
1413.74	1416.72	 It's a very data intensive infrastructure
1416.72	1420.18	 and such has requirements to data flows
1420.18	1423.02	 being undisruptively being forwarded across your network.
1423.12	1425.48	 I'm sure you heard of neural networks
1425.48	1428.84	 and how such GPU to GPU communication
1428.84	1432.48	 becomes super critical to be forwarded at all time
1432.48	1434.86	 and not dropped artificially.
1434.94	1436.74	 So we not just want to,
1436.94	1439.82	 build a network that is better for AI workloads,
1440.04	1442.54	 but we also give you the operational aspects for that.
1442.64	1444.16	 And as part of Cisco Networking Cloud,
1444.4	1447.62	 we embodied that part in our products,
1447.7	1449.88	 which I'm going to show in a second from now.
1450.88	1452.38	 Next to that, assurance.
1453.3	1457.58	 The digital experience assurance is very tightly coupled
1457.58	1459.76	 with what your operational experience is.
1460.32	1461.6	 Configuring something is one,
1461.74	1463.92	 understanding how a flow goes and then assuring
1463.92	1466.02	 that that flow is really going in that direction.
1466.02	1468.56	 This is kind of the combination of where ops
1468.56	1470.98	 and assurance comes together in the combination.
1471.74	1472.66	 Next slide, please.
1478.1999999999998	1479.38	 Click to the right.
1480.38	1481.08	 Thank you.
1481.12	1481.82	 There's a bit of lag.
1482.6599999999999	1483.54	 That's fantastic.
1483.74	1484.24	 I love it.
1484.44	1486.28	 So we don't want to have lags in the network,
1486.44	1487.56	 but sometimes it happens.
1487.7	1488.94	 It's how it is.
1489.0	1489.24	 Thanks.
1490.74	1492.72	 We're talking about the Cisco Networking Cloud.
1492.86	1495.58	 We're actually talking about the Cisco Networking Cloud
1495.58	1496.0	 in general.
1496.02	1497.62	 So we're talking about the combination of the Cisco Nexus
1497.62	1499.1	 One Fabric experience.
1499.34	1500.72	 So that One Fabric experience,
1501.18	1505.18	 the same experience across Nexus and, sorry,
1505.36	1509.66	 NXOS and ACI is one of the things we took to our heart.
1509.86	1511.66	 We heard a lot of customers saying,
1511.76	1513.04	 hey, you make it too complicated.
1513.1	1514.02	 You have too many variations.
1514.52	1518.18	 Can you give us a simpler and easier way to consume that?
1518.36	1523.62	 And the Cisco Nexus dashboard is going to be that single point
1523.62	1524.64	 of control and operations,
1525.2	1526.0	 which will allow us to do that.
1526.02	1529.36	 And we'll give you that One Fabric experience as a result.
1529.68	1532.2	 So it's not about converging, merging,
1532.38	1535.52	 or whatever else fabric types you can think of,
1535.72	1538.96	 because there will always be very specific and very
1538.96	1541.44	 specialized use cases for our customers,
1541.52	1543.12	 which we want to continue to maintain.
1543.46	1546.06	 But we try to give you a better experience,
1546.12	1549.98	 a more consistent experience when a network being deployed
1549.98	1553.38	 in an ACI infrastructure should look more like how a network
1553.38	1556.0	 you could deploy in a VXLan EVPN network.
1556.0	1559.14	 Or for other network types as you wish.
1559.64	1564.14	 So the Cisco Nexus dashboard will be more or less the front end
1564.14	1567.0	 of what we call the fabric federations,
1567.58	1572.48	 meaning the interconnecting and ability to deliver common use cases
1572.48	1575.36	 across our different networking fabric types,
1576.2599999999998	1579.9	 which the Cisco Networking Cloud is a common attribute,
1579.98	1581.82	 a common guideline,
1582.0	1585.84	 which we're having as we're building Torbit's Unified Nexus Dashboard.
1585.84	1585.98	 So we're trying to get that to work.
1587.3	1589.12	 Lucas, I may pause you for one sec.
1589.3	1590.22	 And open the floor.
1590.5	1592.28	 Anyone have questions, comments?
1592.4	1594.02	 Rita, I saw you may have unmuted.
1594.68	1598.66	 Not sure if it was a question or anything you'd like to add.
1603.1599999999999	1604.3	 Silence is golden.
1605.36	1606.12	 Continue on.
1606.3	1606.74	 Fantastic.
1607.52	1609.24	 Now you stole my transition.
1609.44	1610.14	 But that is fine.
1610.24	1610.6	 I'm so sorry.
1610.72	1611.52	 No, you're good.
1611.64	1612.58	 You're good, Lindsay.
1612.76	1614.42	 It's just all joking.
1614.92	1615.36	 Okay.
1615.84	1618.74	 No, we were talking about that Cisco One Fabric experience,
1618.78	1620.84	 and now Cisco brings Hyperfabric,
1620.86	1623.16	 which gives you another fabric experience.
1623.38	1624.38	 And the answer is no.
1624.56	1629.22	 So the Cisco Nexus Hyperfabric is built on the same base principles
1629.22	1633.32	 as the Cisco Networking Cloud or the One Fabric experience,
1633.36	1635.9	 so it comes together under that whole umbrella.
1636.5	1639.6	 What we focused on when we looked at Hyperfabric,
1639.62	1641.82	 or Cisco Nexus Hyperfabric,
1641.9	1644.84	 is bringing a different footprint layout,
1644.94	1646.98	 to our customers.
1647.22	1653.64	 They're customers that might not want to have an operational footprint
1653.64	1654.98	 from a tooling perspective.
1655.34	1660.44	 They're customers that might not care about a control point or such.
1660.62	1665.42	 So that's where we moved the operation and control pieces into the cloud
1665.42	1668.04	 with a software as a service model.
1668.22	1670.46	 So we're delivering the controller as a SaaS.
1670.68	1674.04	 You could call it the Merakification of the data center.
1674.98	1679.56	 As such, that control point is the only way to interact with the switching system.
1679.72	1687.14	 We built specific switches that are connecting to that SaaS controller model,
1687.34	1690.7	 which will give you that simplified fabric experience
1690.7	1693.72	 you also see on the Unified Nexus dashboard
1693.72	1695.54	 as part of Cisco Networking Cloud.
1696.22	1701.52	 In Cisco Nexus Hyperfabric, it's all about design, order, deploy, validate, monitor, upgrade, and collaborate.
1702.06	1704.02	 Somebody had to put so many things in there,
1704.02	1704.9	 so many words down there.
1704.98	1706.16	 It could have been just,
1707.02	1709.84	 you design it, you order it, you build it.
1710.22	1713.08	 It's all out of the SaaS offering.
1713.36	1716.54	 It's all based on the models we built for you.
1716.62	1719.14	 There's not much network engineering itself in there.
1719.22	1721.54	 You select the switches, you select the interconnectivity,
1721.72	1723.82	 you order that piece, you deploy it,
1723.88	1727.5	 your Nexus Hyperfabric will deliver it as such.
1728.3600000000001	1731.6	 Now, given the Nexus Hyperfabric is very focused on that
1731.6	1734.0	 cloud delivery model of a network,
1734.02	1738.5	 and became much more simplified as such,
1738.62	1747.28	 we decided to make this the going forward networking full stack for AI cluster.
1748.68	1753.92	 If you think of where the focus of an AI infrastructure is,
1754.06	1755.4	 or the AI operation team,
1755.58	1756.96	 it's around data science.
1757.16	1759.38	 It's not around operating a network.
1759.56	1761.74	 So we want to remove that aspect from it.
1761.8	1762.94	 Regardless of this,
1762.94	1767.76	 the in-time delivery of data between the GPU cluster,
1767.82	1770.06	 between the AI cluster is important.
1770.94	1774.18	 As such, we're expanding our monitoring capabilities,
1774.48	1777.42	 our configuration capabilities into the host
1777.94	1782.26	 for monitoring the NVIDIA GPU or DPU NIC part
1782.94	1786.46	 to make sure that whatever is configured on the workload side
1786.46	1789.2	 matches on what the networking delivers itself
1789.2	1790.6	 and give you an end-to-end operation.
1791.06	1792.62	 In addition to this...
1792.62	1794.34	 There's a quick one that came in.
1795.96	1800.44	 It was, does Hyperfabric include any Nexus devices,
1800.6	1802.48	 which I know the answer to,
1802.52	1803.36	 but I'm going to let you...
1803.36	1804.7	 Yes, at this point,
1804.84	1808.7	 Cisco Nexus Hyperfabric is focused on the Cisco 6000.
1809.1	1812.8	 So it is not a Nexus switch at this present time.
1813.18	1815.62	 We'll look on how that goes down the road.
1816.04	1817.44	 The potential is there,
1817.58	1818.96	 but even if we would add it,
1819.02	1820.64	 it would be a Greenfield only deployment.
1820.68	1822.34	 So reuse of hardware at that point.
1822.62	1824.76	 But yeah, that's a good point.
1824.84	1825.52	 Good question there.
1825.74	1828.92	 But just go back to the Hyperfabric for AI cluster.
1829.22	1832.22	 I want to make sure that we covered that entirely.
1832.4	1834.68	 So it's from the workload,
1835.4199999999998	1837.98	 the server, the GPU, the DPU,
1838.18	1840.82	 the storage, the networking as one,
1840.84	1846.22	 as one combined AI infrastructure for you,
1846.3	1849.62	 all based on Ethernet and IP.
1851.0	1851.96	 Next slide.
1854.34	1857.04	 So I spoke about the Hyperfabric for AI,
1857.26	1859.1	 which you see on the very left-hand side,
1859.2	1862.06	 the SaaS solution or public cloud managed solution
1862.06	1865.54	 for enterprise public sector commercial areas.
1865.76	1866.46	 And you see there,
1866.5	1867.68	 there is an FCS target,
1867.96	1872.78	 which goes slightly into the next calendar year.
1873.52	1876.76	 So I want to shift a little bit on what is shipping today
1876.76	1879.8	 and what are the solutions we're pushing today,
1879.9	1880.7	 we're pitching today,
1880.8	1882.48	 we're giving you today to,
1882.62	1886.26	 to achieve a similar or the same approach there.
1886.72	1888.4	 For one on the very right,
1888.5	1890.94	 we do for our hyperscaler friends,
1891.14	1892.5	 very specific solution,
1892.64	1895.82	 very customizable solution around Sonic
1895.82	1899.2	 and bring your own operational model that you see on the right-hand side
1899.2	1900.22	 with the Cisco 8K.
1900.68	1903.28	 Our business and data center networking,
1903.48	1906.6	 the focus where we have today is around Nexus 9000
1906.6	1907.5	 with Nexus dashboard.
1907.82	1912.16	 We are doubling up in the switching power we have in there
1912.16	1915.94	 and the operational power when it comes to AI,
1916.1	1917.46	 ML, Ethernet fabrics,
1917.68	1920.04	 when it comes to what we are doing today,
1920.22	1923.76	 what we're shipping today with customers and deploying today with customers
1923.76	1926.62	 when it comes to AI and ML workloads.
