start	end	text
388.88	392.98	 But also, it's going to provide me an advantage in terms of TCL resources.
393.52000000000004	397.82	 With ESGs, in general, I'm going to make a more efficient use of TCL resources.
398.06	402.18	 And let me show you an example of why that's going to be the general result.
402.86	404.76	 Let's imagine we have a situation like that.
404.86	409.98	 We have four subnets and we have endpoints divided across these different subnets.
410.1	411.74	 And I want to make a rule like this.
412.1	414.74	 Left VMs can talk to application VMs on a given port.
414.94	421.22	 But it happens that VMs from web and application, they are distributed across different subnets.
421.6	428.0	 If I want to do this with EPGs, that's going to be a configuration similar to this one
428.65999999999997	432.74	 where they have several contracts, some of them to permit communication across EPGs,
432.84	434.26	 some others permitting the port X.
434.6	439.92	 It's a messy configuration and also it's using 12 TCAM entries in my switches.
441.34	442.08	 What is this?
442.08	444.7	 So if I do the same logic with ESGs.
445.12	449.66	 With ESGs, because they can expand across multiple bridge domains, I can group those endpoints
449.66	451.04	 under the same ESG.
452.2	454.04	 My rule is going to be way simpler.
454.24	457.8	 It's going to be just ESG web can talk to EPG web on the port X.
458.2	462.68	 One single contract and two single entries, one per direction.
463.0	466.84	 So we are moving to 12 entries, from 12 entries to two entries.
466.94	469.0	 So we are reducing the TCAM utilization a lot.
469.98	472.06	 Obviously, not all the examples are going to be the same.
472.06	472.06	
472.06	472.06	
472.08	472.88	 So we are going to be like this one.
473.18	474.76	 It could be better.
474.96	478.1	 It could be not that different in terms of TCAM resources.
478.54	482.48	 But in general, the TCAM utilization is going to be lower with ESGs.
482.68	484.88	 That's the thing that you need to keep in mind.
486.1	488.74	 Not to mention that also configuration is also simpler.
491.06	492.52	 We're going to still use EPGs.
493.02	496.64	 EPGs are going to be used to provision the static path bindings.
496.78	499.14	 There are no static path bindings under the ESGs.
499.3	501.38	 That still remains under the EPG.
501.58	502.06	 The static path bindings are still under the ESG.
502.08	504.36	 The domain association also remains under the EPG.
504.46	507.3	 So they are going to be still used, but not for security.
507.68	514.98	 As soon as we migrate from EPGs to ESGs, there won't be any contract applied to EPGs anymore.
515.14	517.44	 All the contracts will go to the ESGs.
519.26	521.22	 Where are those contracts going to be deployed?
521.52	523.78	 They're going to be deployed everywhere the VRF is deployed.
524.0	526.4	 So this is potentially a disadvantage of ESGs.
526.62	530.76	 They're going to be deployed on all the links where the VRF is present, even if they probably
530.76	531.52	 are not required.
531.52	539.36	 But statistically speaking, in those networking or in API, you cannot predict where the contracts
539.36	540.72	 are going to be deployed with EPGs.
540.84	545.62	 With ESGs, you have a bit more predictability, which can be also an advantage in terms of
545.62	547.46	 planning your utilization of resources.
548.86	551.92	 Last but not least, route leaking moves to the VRF level.
552.18	556.6	 As I mentioned before, you are not going to use anymore the subnet under the provider
556.6	557.12	 EPG.
557.3	561.24	 You don't need any contract relationship to produce the leaking.
561.32	561.5	 So you can use the SAP network under the provider EPG.
561.5	561.5	
561.52	566.5	 Of course, you need a contract to allow the communication, but not for the leaking purposes.
566.8	571.04	 The leaking is going to be way more intuitive, way more straightforward.
571.42	573.2	 We're going to see on a slide later about that.
574.9	581.28	 In terms of ESG selector, how we map endpoints to ESGs.
581.4	583.54	 We don't have a static path binding as I mentioned.
583.8	585.62	 So how do we map the endpoint to ESG?
585.86	587.68	 We use selectors for that.
588.86	591.5	 So selector is a configuration that we use.
591.52	594.78	 So what we do is we use the same thing that you do under each of the ESG to configure a
594.78	596.22	 matching criteria for endpoints.
596.34	600.96	 And those matching criteria are going to use some sort of attributes that belongs to the
600.96	601.2	 endpoint.
601.54	605.82	 It could be a task that you associate to the endpoint, and then we can use stack selectors.
605.96	608.46	 It can be the IP address of the endpoint.
609.46	612.2	 It could be a map that you associate a task to.
612.4	613.6	 It can be multiple things.
613.78	617.88	 It can also be an EPG as well, with the EPG selector that we introduced in 5.2.
618.06	621.5	 And you're going to see that the EPG selector is going to be key, and then you're going to have a lot of information.
621.5	621.5	
621.52	621.6	 So that's why it's so important to use it.
621.6	623.84	 And super important in our migration process.
624.32	626.6	 We also have a service EPG selector.
626.78	631.88	 That's specifically for a super specific use case related to service graphs and PBR.
632.2	633.7	 I'm not going to cover that today.
633.88	635.18	 We're not going to use it for our migration.
635.46	638.14	 But that's also possible if there is another selector for that.
639.54	641.62	 So let's just start with the IP subnet selector.
642.02	643.86	 This is the first one that was introduced.
644.1	647.38	 This actually was the original one, the only one supported in 5.0.
647.76	651.5	 So in 5.0, the only way to classify endpoints to a specific endpoint is to use the IP subnet
651.5	651.5	
651.52	651.52	
651.52	655.08	 So the last one, ESG, was using the IP of those endpoints.
655.34	659.3	 We can use a class 22 or class 128, so the host IP.
659.68	663.06	 Or we can use a range of IPs, the subnets, basically.
663.38	669.0	 So whatever endpoint matches this subnet selector that you configure under the ESG, it will
669.0	672.7	 be classified as belonging, as associated to that ESG.
673.94	678.04	 There is something very important that we have to keep in mind with this selector, and
678.04	680.64	 also with all the IP-based selectors.
680.64	682.94	 All those selectors that use the IP of the endpoint.
684.14	689.82	 In order for the endpoint to be classified as part of the ESG and receive the ESG PC
689.82	697.76	 task, we need the switch to actually inspect the layer 3 header, the IP header, and read
697.76	698.46	 the IP address.
698.72	701.3	 And for that, that means that the traffic needs to be routed.
701.46	705.68	 If the traffic switch is layered to traffic, the switch doesn't inspect the IP address
705.68	706.28	 by default.
706.38	707.58	 It only inspects the MAC address.
707.84	710.6	 And because of that, the endpoint is not going to get classified.
710.6	710.62	 So we need to do a lot of work.
710.64	711.06	 And we need to do a lot of work to make sure that the IP address is not classified under
711.06	711.5	 the ESG.
711.88	715.08	 That's a known caveat that those IP-based selectors have.
715.44	717.02	 There are solutions for that.
717.2	721.4	 I'm going to cover later on a slide where I talk about the solution for this problem
721.4	723.66	 and where you can find this problem as well.
723.76	726.0	 But with this particular selector, you can find this problem.
726.12	726.84	 So be aware of that.
729.04	730.46	 Let's talk about the tag selector.
730.68	734.8	 This is probably the most flexible one that we have and the one we're going to use in
734.8	739.36	 our migration efforts, especially after the initial migration from EPGs to ESG.
739.9200000000001	740.96	 How does it work?
741.9200000000001	748.02	 We're going to configure under the ESG a rule using some specific tags that we can attach
748.02	752.04	 to endpoints and other configuration objects on the API.
752.38	754.96	 So you're going to configure something like you can see on the screen.
755.58	760.68	 The tag here equals app or the VM name has some particular reg ex.
763.0600000000001	765.78	 You can see that here I'm configuring multiple selectors.
765.94	766.88	 So how does it work?
767.02	769.1	 How do I combine those different selectors?
769.36	772.92	 Well, the operation that we use here is an OR and always an OR.
773.08	779.3	 So as long as I match or my endpoint matches one of these two selectors, the endpoint is
779.3	780.42	 going to belong to this ESG.
780.58	782.98	 It doesn't have to match two of them or all of them.
783.06	787.02	 Only matching one is enough for that endpoint to be part of this ESG.
787.26	792.66	 And also keep in mind that an endpoint can only match one selector in the entire VRS.
792.8	797.3	 So you have multiple selectors selecting the same endpoint, we're going to have some precedence
797.3	799.34	 rules to determine which one matches.
799.34	799.34	
799.36	800.78	 And then we're going to have to make sure that the endpoint is going to be used for
800.78	802.5	 mapping the endpoint to an ESG.
804.88	807.56	 How is the process with these tag selectors?
807.9	812.36	 First of all, we need to associate the tag to the endpoints or to some configuration
812.36	813.52	 objects on the API.
813.78	817.08	 We can attach policy tags to MAC addresses.
817.4	819.7	 We can attach tags to IP addresses.
820.0	824.26	 But then we can also attach tags to subnets, to IP subnets.
824.96	828.5	 Once the policy tags are attached to these different objects,
829.36	835.3	 we can use those tags on our tag selectors under the ESG to map those endpoints to a
835.3	836.04	 given ESG.
836.62	838.38	 So it's going to be a two-step process.
840.82	846.54	 With this example, we can see that MAC address A, MAC address B, and IP subnet C will belong
846.54	850.08	 to the ESG DevOps because they are using this particular tag.
850.56	855.24	 MAC address D, MAC address E, and IP address F will belong to this other ESG.
859.36	861.04	 Policy tags are an object.
861.3	864.04	 The class is the one that you see in the screen, tag, tag.
864.24	867.92	 And these objects can be attached to any configurable object on API.
868.98	872.72	 But the fact that you can attach the tag doesn't mean that we are going to use it for ESGs.
872.94	879.08	 For ESGs in particular, we only use it or we can only attach these objects, these policy
879.08	885.74	 tags, to the elements that you see here on the screen, a BD subnet, an IP address, an
885.74	888.62	 endpoint IP address, the endpoint MAC address.
888.74	889.34	 Or we can use it for other tasks.
889.34	890.68	 But you can use it for when you configure a static endpoint.
891.94	896.54	 Notice that for IP address and MAC address, we are using these classes, which are new
896.54	897.42	 for ESGs.
897.56	899.06	 They were introduced in 5.2.
899.5	905.78	 And the magic with these classes, the important point is that you can configure them even
905.78	908.3	 if the endpoint hasn't been discovered yet on the fabric.
908.52	910.92	 So you can configure all these things in advance.
911.18	916.7	 And when the endpoint is discovered and you discover this IP address or MAC address, then
916.7	918.16	 the endpoint will be moved to the ESG.
918.3	919.32	 But the configuration is different.
919.34	924.2	 It's detached from the fact that you discover or don't discover the IP address or the MAC
924.2	924.92	 address of the endpoint.
925.5	926.78	 That's a very important difference.
927.72	931.92	 Where you can configure that, you can see where you can configure this on the UI.
932.1	937.62	 We added a new section on the UI on this particular area that is called Policy Tags.
937.64	941.62	 And here you can click the plus and you can add the different tags, the key value pairs,
941.74	942.14	 basically.
943.34	946.62	 If you're looking for the endpoint ones, you can configure them here.
946.74	949.32	 So even if the endpoint doesn't exist yet, you can configure them here.
949.32	949.32	
949.32	952.6	 You can pre-configure those tag associations here in this section.
955.08	957.68	 Policy tags, keep in mind, they are not annotations.
957.78	960.68	 Those are different objects and they are used for different purposes.
961.1	964.48	 And as I mentioned before, policy tags are not specific to ESG.
964.8	968.42	 But so far in ACI, we only use them for ESG.
968.52	971.16	 There is no other use for that, at least on the ACI code.
971.26	974.12	 If you want to use it for something else, feel free.
974.28	976.66	 But we are not using it for anything else right now.
979.32	981.78	 So how can I use tags to classify my endpoints?
981.88	983.94	 Well, that depends on how you want to classify your endpoints.
984.04	987.12	 If you want to use a range of IPs, you will use the BD subnet.
987.26	990.68	 You will configure Add Policy Tags on the BD subnet.
991.72	996.22	 You can configure it for the entire BD subnet or for a subset of the BD subnet you choose.
996.66	1001.78	 You can configure that for a specific IP address using the endpoint IP tag.
1001.94	1005.86	 You can configure that for a specific MAC addresses using the endpoint MAC tags.
1007.1	1009.3	 But probably the most interesting thing is that you can configure it for a specific MAC
1009.32	1009.54	 address using the endpoint MAC tags.
1009.54	1012.1	 The other point is to use VMware VMM integration.
1012.48	1019.48	 When you have VMware VMM integration, we pull the tags from vCenter automatically, and we configure them on ACI.
1019.62	1020.96	 And you don't have to do nothing.
1021.58	1025.28	 We just read those tags from vCenter and populate them on ACI.
1025.36	1032.18	 And that's probably the most recommended, the nicest way to use ESGs on ACI.
1032.68	1037.0	 You might be wondering at this point, well, what if my customer doesn't have VMM integration?
1037.0	1038.88	 Can I use read-only VMM?
1039.5	1042.04	 Unfortunately, the answer so far is no, you cannot.
1042.32	1044.94	 It's only supported with read-write VMM integration.
1045.5	1052.7	 We have a defect open for or an enhancement open for this being supported with read-only VMMs.
1052.78	1056.28	 And hopefully in 6.1.2, 6.1.3, that's going to be supported.
1056.46	1057.74	 But so far, it is not supported.
1059.16	1062.1	 Last but not least, we can also configure that on static endpoints.
1062.18	1066.98	 If you have some styling host and you are configuring static endpoints, you can also touch the policy tags.
1066.98	1067.76	 And you can also do that at the same moment.
1069.6	1079.98	 By the way, just a clarification, even if you don't have VMM integration or maybe your customer is using, I don't know, Nutanix, and Nutanix doesn't support that yet, no problem.
1080.16	1081.82	 I mean, there is an ACI for that.
1082.08	1090.1	 It's super simple to read those information from whatever VMM you're using or whatever database your customer uses for that.
1090.42	1094.32	 Read that information, manipulate that a little bit, and push that to ACI.
1094.4	1095.12	 That's really straightforward.
1095.12	1097.12	 The forward is probably less than 50 lines of code.
1097.32	1103.22	 And you can do that periodically every few minutes to update the ESG association of endpoints.
1103.44	1104.36	 That's super straightforward.
1104.7	1107.6	 So the fact that you don't have VMM integration shouldn't stop you.
1107.92	1119.04	 You actually, as a partner, can provide additional value to the customer by doing this very simple integration between ACI and whatever VMM your customer is using.
1119.34	1119.56	 Okay?
1121.28	1124.66	 I'm not expecting you to configure all Macs manually on ACI.
1124.66	1125.98	 You're going to use automation for that.
1126.42	1128.12	 Last but not least, the EPG selector.
1129.56	1139.26	 The EPG selector, as I was mentioning before, is super critical because it's going to be the first selector we're going to use on our migration process.
1140.06	1146.02	 The EPG selector essentially helps us to map an entire EPG to a given ESG.
1146.18	1147.2	 You can map one EPG.
1147.24	1149.82	 You can map multiple of them, as you can see here on the screen.
1151.14	1154.04	 But why this EPG selector is so important?
1154.04	1163.84	 Because the first thing that you need to keep in mind when you're using ESG is that contracts between EPGs and ESGs are not supported.
1164.18	1169.38	 You cannot apply a contract to on one side an EPG and on the other side an ESG.
1169.46	1171.22	 That's going to be rejected by ACI.
1171.66	1175.64	 So how can I do the migration then without any impact?
1176.02	1178.22	 That's where the EPG selector comes into play.
1178.66	1184.02	 Whenever you use an EPG selector, the ESG, where that EPG is mapped, is not supported.
1184.02	1188.22	 So the contract that you're going to map to is going to inherit all the contracts that the EPG had before.
1188.92	1194.82	 So, yes, you cannot apply the contract yourself, but by using the EPG selector, we're going to inherit those contracts.
1196.1	1201.56	 During the migration, that communication is going to be possible between an EPG and an ESG.
1201.8	1203.04	 Let me show you an example.
1203.26	1205.52	 Let's imagine we have EPG A and EPG B.
1205.68	1209.16	 We have contract X between them, so they can talk using this contract.
1209.62	1213.26	 And we want to migrate EPG A to ESG A.
1213.26	1216.68	 We want to migrate endpoint 1 and endpoint 2 to the new ESG A.
1217.62	1221.44	 But at the same time, we also want to keep communication to the EPG B.
1221.52	1222.84	 We don't want to break that communication.
1224.28	1225.3	 How can we do that?
1225.44	1228.9	 I cannot supply contract X between EPG B and ESG A.
1228.96	1229.68	 That's not possible.
1230.76	1239.8	 If I'm using the EPG selector and I'm selecting here the EPG A under the ESG A, those endpoints are going to be now part of ESG A.
1240.24	1243.24	 But at the same time, the ESG A is going to be part of the ESG A.
1243.24	1247.76	 So, the EPG A is going to inherit the contract that was used by EPG A before.
1249.06	1256.18	 Really, under the hood, what is happening is that the EPG A PC tag is being replaced by the ESG A PC tag.
1256.3	1257.34	 Under the hood, for you.
1257.56	1260.76	 So, the CCAM will be modified with this small change.
1260.98	1265.38	 And beginning in that moment, this contract will also be used by the ESG.
1265.48	1270.36	 So, the endpoint 1 and endpoint 2 can use contract X to talk to endpoint 3 and 4.
1270.36	1274.12	 But they can also use contract Y to talk to endpoint 5.
1277.72	1286.28	 That's why the first selector that we are going to use in our process is going to be the EPG A to move away from EPGs into ESGs.
1286.54	1289.9	 And that's generally the first step in all your migrations.
1290.04	1297.9	 When you start migrating from EPGs to ESGs, the first thing that you should be doing is taking all your EPGs and migrate them to ESGs.
1298.56	1299.08	 How?
1299.08	1302.58	 It really depends on how your configuration is looking like at the beginning.
1302.82	1310.64	 If you have a scenario where you have multiple contracts and you have some sort of segmentation, you have contracts between EPGs and so on,
1311.16	1315.82	 then probably your migration process is going to be a one-to-one mapping between EPGs and ESGs.
1316.24	1318.1	 You will do this mapping as you see here.
1319.1000000000001	1321.62	 EPG A will be changed by ESG A.
1321.92	1323.6	 Contract X will be inherited.
1324.3600000000001	1329.06	 After that, you will configure this contract X here as well.
1329.6	1332.84	 Mimicking this configuration of EPGs but on the ESG level.
1332.98	1334.88	 And then the contract X can be removed.
1335.62	1336.86	 Keep in mind one thing.
1338.6999999999998	1345.38	 During this migration process, in this moment you see here on the screen, if I remove contract X, I will not be able to apply that again.
1345.74	1351.14	 So keep this contract between EPGs until you finish the migration and then you can remove them.
1351.28	1354.16	 In the meantime, they will be inherited and there is no problem with that.
1355.8	1356.24	 Perfect.
1357.02	1359.06	 So some guidelines regarding EPGs.
1359.08	1364.06	 You can map multiple EPGs to an ESG as you saw in the previous screenshot.
1364.26	1365.08	 That's perfectly fine.
1365.44	1370.22	 The EPGs must be part of the same tenant and also the same DRF as the ESG.
1370.3	1372.08	 Otherwise, you will not be able to select them.
1372.66	1382.68	 And after you do this configuration, this EPG selector is used, the EPG, you cannot do any more configuration on the EPG related to security.
1383.08	1385.22	 So you cannot attach any contract anymore.
1386.04	1388.18	 You cannot change the preferred group membership.
1388.18	1392.9	 You cannot configure intra-EPG installation or you cannot configure an intra-EPG contract.
1393.34	1398.44	 So keep in mind at the moment you use the EPG selector, security configuration on the EPG is gone.
1398.8	1403.24	 You can configure that on the ESG, of course, but you cannot do that on the EPG level.
1404.34	1409.52	 There is going to be a very important consideration with this, so keep this point in mind.
1409.62	1411.76	 I'm going to go back to this in a couple of slides.
1413.44	1418.16	 So as I mentioned, we start always your migration process using EPG selectors to migrate.
1418.16	1423.68	 So you can migrate from EPGs to ESG, and then you can do whatever better segmentation you want with ESGs.
1426.42	1437.22	 Route leaking, as I mentioned, I'm not going to have time to cover this in detail, but I'm going to go to the last slide of these three small slides I have here to explain how route leaking works today.
1438.02	1443.22	 Just to show you that route leaking is going to be super, super simple with ESGs, as I mentioned before.
1443.6	1445.28	 No subnet under the EPG.
1445.6	1448.08	 No need to use the flux under the BDC.
1448.16	1448.7	 No need to use the subnet anymore.
1449.14	1457.72	 All I need to do is go to the BRF, specify the prefix that I want to leak, and specify the destination BRF where I want to leak that subnet.
1458.48	1463.78	 That's all I need to do, and I do that on both directions, in BRFA and BRP, and my route leaking is working.
1464.24	1471.38	 Obviously, I need the contract as well to permit or deny communication, but for the leaking purposes, that's all you need to do.
1471.7	1473.94	 And you might be wondering, can I use that with EPGs?
1474.18	1474.56	 No.
1474.68	1476.86	 This is only possible if you use ESGs.
1478.16	1481.7	 So, if you use this route leaking approach, that's another reason to start using ESGs today.
1484.34	1484.78	 Okay.
1485.32	1489.0	 Let's move on to the more interesting part, which is the design considerations.
1489.28	1502.56	 Now that we have a clear understanding of what ESGs are and what are the different selectors that we can use, let's talk about what are the things that we have to keep in mind when we are doing this migration, not to have any problems.
1508.16	1513.62	 The first point is about what contract combinations are supported or not.
1514.04	1518.38	 As you can see, pretty much everything is supported with ESGs as well.
1518.92	1520.72	 Typical questions we get is PVR supported?
1521.06	1522.36	 Yes, PVR is supported.
1522.6	1530.98	 Same features you can do with EPGs, you can do it with ESGs, unless there is a special mention about it in the documentation, which I don't think there is.
1531.3	1536.96	 Contract inheritance, intra-ESGs, preferred groups, and all the combination of contracts that you see here.
1537.66	1538.14	 Okay.
1538.16	1540.36	 Basically, it's easier to say what is not supported.
1540.6	1544.08	 It's not supported the ESG to EPG contract as I mentioned before.
1545.04	1554.08	 The only exception for this is when you use the EPG selector, and in that case, ACI automatically will apply this contract for you, but you cannot apply the contract yourself.
1554.3	1556.14	 So, that restriction is fixed.
1557.42	1562.44	 Another thing that you cannot do is a contract between ESGs and a micro-segmented EPG.
1562.66	1563.76	 That's not possible.
1564.22	1568.08	 Last but not least, a book contract, which I don't think is very widely used.
1568.16	1569.86	 But it does support it as well.
1570.08	1570.38	 Okay.
1574.44	1583.26	 What if we have an endpoint that is actually matching different selectors that we have configured under different ESGs?
1584.0	1586.9	 What is the ESG that is going to be mapped to that endpoint?
1587.66	1594.16	 If that's the situation, the first thing that ACI is going to look at is these precedence orders that you see on the screen.
1594.42	1598.14	 So, depending on whether the traffic is switched or routed, we're going to use a different point.
1598.14	1598.72	 So, we're going to use this precedence order.
1599.14	1607.52	 And basically, ACI is going to use this precedence order to determine which is the selector that we're going to use and where the endpoint is going to be mapped to which ESG.
1608.32	1611.02	 You will notice that EPG selector is the last one.
1611.3	1627.18	 So, for our migration purposes, that's perfect because we're going to use EPG selector to begin with, and then we're going to use any other selectors like tax selectors, IP subnet selector, whatever, to move endpoint from that initial ESG to whatever ESG we want to map it to.
1629.46	1635.5	 But what if I am mapping the same endpoint to two different ESGs that have the same precedence?
1635.64	1640.96	 For example, I'm using two different tax from vCenter, which is exactly the same precedence.
1641.04	1644.86	 You can see that that's precedence number four, for example, for routed traffic.
1645.26	1651.24	 And I have two different tax selectors using BNN endpoint map tax, but they are mapping the endpoint to different ESG.
1651.52	1652.96	 Which one is going to be selected?
1653.96	1657.3	 Let me actually show you in another way what's the problem here.
1657.4	1658.12	 We have IP subnet.
1658.14	1666.68	 We have IP address A. In IP address A, we assign two different policy tax, and those two policy tax are actually mapping the endpoint to two different ESGs.
1667.54	1668.58	 What's going to happen here?
1669.62	1676.68	 Well, first of all, the first selector that you configure is the one that is going to classify the endpoint.
1676.94	1678.84	 So, imagine we configure this one first.
1679.0	1681.12	 That ESG is the one that we configure first.
1681.34	1683.98	 The IP address A will go to that ESG.
1684.32	1688.0	 And then when you configure the second one, you're going to get an error.
1688.72	1697.9	 It's going to tell you, hey, listen, you have this particular IP address, this particular endpoint that is matching two different tax selectors with same precedence.
1698.48	1700.08	 So, I don't know where to put it, right?
1700.2	1705.32	 I put it now on the original one where the original match is still active.
1705.9	1708.66	 But keep in mind you have duplicated tax selectors.
1708.96	1711.26	 What's the problem with these duplicated mass selectors?
1711.4	1713.0	 It's not deterministic.
1713.1	1715.74	 So, depending on the order, you can get one or the other.
1715.8	1717.48	 But the order may change.
1717.48	1719.08	 I don't know if they're an upgrade, if they're a reboot.
1719.26	1719.68	 Who knows?
1720.02	1721.7	 So, this is something that you need to avoid.
1721.92	1727.56	 You need to have a clear mapping of endpoints to ESG, a deterministic mapping of endpoints to ESG.
1727.78	1737.7	 If you ever get this problem, you need to go back to your policy tax and decide where you want the endpoint and remove one of the policy tax from your endpoint or remove one tax selector, depending on the scenario.
1739.6200000000001	1745.96	 I'm going to show you that in the video later because during our migration process, we're going to hit this problem, and we're going to resolve it.
1746.02	1747.46	 I'm going to show you what tools you have to use.
1747.46	1748.9	 And I'm going to show you how to make this in the best way.
1750.86	1751.3	 Okay.
1752.54	1756.44	 We were talking before about mass-based selectors and IP-based selectors.
1757.24	1763.0	 That basically means am I using the mass address of the endpoint or am I using the IP address of the endpoint?
1763.2	1767.34	 And depending on that, we have this different type of selectors classification.
1768.66	1772.42	 Then we have also the APG selector which doesn't fit any of these two categories.
1772.56	1773.7	 It's another category.
1774.26	1775.88	 But why I'm bringing this here?
1775.88	1780.32	 Because of the caveat that I mentioned before to you.
