start	end	text
426.08	427.62	 want is the ports to be port channel together,
427.88	429.14	 and if they're not,
429.38	433.54	 I don't want to introduce a forwarding topology that has a loop.
434.58	436.38	 So, it's a good thing to have
436.38	438.62	 this option called suspend individual,
439.20000000000005	440.3	 LACP suspend individual,
440.64	444.6	 which is an option that by the way is the default in
444.6	446.78	 the configuration of ACI in the LACP policy,
447.04	450.28	 and what that option does is ensuring
450.8	453.3	 that if you meant these ports to be a port channel,
453.52	457.48	 and if your blade switches are not configured for port channeling,
457.5	460.26	 then these ports are going to be brought
460.26	463.04	 down instead of being put into forwarding mode,
463.22	465.46	 and that can save outages.
466.70000000000005	468.14	 It can save outages,
468.14	470.46	 because without that option,
470.66	473.22	 if you disable spanning tree,
473.46	477.72	 or if you didn't configure the BPUs forwarding on the leaves,
477.92	480.14	 and if you didn't configure the port channeling,
480.16	481.94	 and you attach to the ACI fabric,
482.28	484.76	 and if you didn't have LACP suspend individual,
485.1	486.62	 then you could have a loop potentially.
487.76	491.86	 So, LACP combined with the policy group type BPC,
492.06	495.3	 also protects from this kind of misconfigurations.
495.32	496.06	 So, it's a good thing.
497.65999999999997	500.04	 Another benefit of VPC is traffic distribution.
500.36	501.82	 So, all of you certainly know
501.82	503.82	 about the port channel hashing capabilities.
504.26	506.14	 So, you can hash multiple fields of
506.14	508.16	 the traffic and distribute across multiple links.
508.6	514.32	 What probably is less obvious is that in case of VPCs,
514.32	518.9	 if you have only one link per leaf like this,
520.4399999999999	522.5	 it's not necessarily obvious that you
522.5	524.66	 also get low distribution for this topology.
524.78	524.84	 Okay.
524.84	528.84	 And this is not because of the port channel hashing per se,
529.48	531.0600000000001	 because if you think about it-
532.3	532.3	
532.3	532.56	 Excuse me?
533.72	534.18	 Yeah.
534.8	535.78	 Can you mute yourself?
536.26	536.66	 Nope.
536.7	539.86	 Unless you have a- Okay.
539.96	541.34	 So, where am I?
541.7	544.88	 Sorry. Let's go back.
545.6	550.42	 Okay. So, what I was saying is that what's not obvious here is
550.42	553.48	 that how the port channeling hashing is helping.
553.66	554.82	 Well, here is not port channeling,
554.84	556.32	 but it's actually the VXLAN hashing that is helping in
556.32	557.58	 the north to south direction,
558.22	560.88	 but it's rather the ECMP load balancing,
561.2	562.98	 so the routing load balancing.
563.78	566.1	 And then the question will be how can that
566.1	568.18	 be because it's maybe later to traffic.
568.44	571.4	 Well, that is because in the VXLAN headers,
572.0	573.76	 and if you look at the specifications,
574.72	578.26	 it's possible to use the source UDP port to
578.26	580.9	 encode the hash of inner frames.
581.14	583.64	 And that's how VXLAN specifications,
583.64	587.36	 enable the load balancing distribution
588.1	589.44	 for encapsulated traffic.
590.88	592.4	 Okay. So, putting it all together,
592.72	594.38	 you have frames from the servers.
594.62	599.12	 Basically, the ACI leaf is hashing these original frames.
599.34	602.96	 It's encoding the result into the source UDP port.
603.16	605.68	 It's putting that into the VXLAN header,
605.86	610.08	 and then you have ECMP load balancing on the VXLAN headers,
610.78	613.58	 and that distributes traffic across the multiple layer three,
613.62	613.62	
613.62	613.76	 three paths.
614.08	616.68	 And the end result is that you also get traffic load
616.68	620.06	 distribution from these leaves of VPC2 to the server.
620.6800000000001	624.48	 So, if we don't look at all the details,
624.62	626.48	 the summary is that with VPCs,
626.48	628.36	 you also get load distribution,
628.68	630.96	 not just for the server to ACI leaf traffic,
631.3	632.74	 but also in the reverse direction
632.74	635.9	 from the ACI fabric to the server.
636.04	638.08	 So, these are the multiple benefits
638.08	640.24	 of using VH report channels.
641.7000000000002	643.6	 So, more looping around,
643.6	644.22	 loop prevention capabilities,
645.3800000000001	648.5	 use of all the links for both directions of the traffic.
649.74	650.98	 How about spanning tree?
651.14	653.14	 So, should we run spanning tree
653.14	655.42	 on the external blade switches or not?
656.7	658.68	 Well, let's think about it.
659.12	661.12	 I mean, yes, the answer is yes,
661.2	662.92	 we should never disable spanning tree
662.92	664.16	 on the external switches
664.16	666.22	 because it's one loop protection mechanism.
666.82	668.86	 But let's think about it a bit more.
669.16	673.0	 So, the topology that we put in place with VPCs,
673.0	674.02	 which is this one,
674.12	680.04	 is equivalent to a bridge domain that I call here web,
680.16	682.62	 the bridge domain in the tenant configuration,
683.28	687.54	 with a lot of layer two links going to these individual switches.
688.56	691.02	 You could have more than one bridge domain, of course.
691.04	694.18	 You could also divide different bridge domains if you want.
694.36	695.84	 But by and large,
696.02	698.86	 if you have VMware or any virtualization technology,
699.24	702.22	 and you need to have the same VLAN available on all the blades,
702.22	704.56	 you're gonna have a large bridge domain
704.56	706.64	 with a lot of blade switches
706.64	709.06	 laid to external networks connected to the fabric.
709.6	712.92	 So, this is representative of a classic topology
712.92	714.32	 that you may have in your network.
714.58	717.74	 So, layer two domain with a bunch of blade switches
717.74	718.52	 connected to it.
720.1199999999999	721.96	 Okay, are there any looped paths?
723.14	724.34	 No, there aren't.
724.96	725.68	 Could there be?
725.78	726.76	 Yes, there could be.
727.04	728.4	 What could you do wrong?
728.62	730.06	 I mean, what could somebody do wrong
730.06	731.6	 to make it,
732.2800000000001	734.52	 bad to add a loop?
735.22	737.28	 Well, you could connect two blade switches
737.28	738.32	 to each other directly.
738.9200000000001	742.32	 You could also misconfigure the port channel,
742.52	746.1	 but as we talked about it in a few slides ago,
746.26	747.8	 this is solved by LACP.
749.26	750.82	 You could also connect blade switches
750.82	752.56	 of different enclosures together,
752.76	754.3	 and this also would introduce a loop.
754.94	757.94	 So, potentially, there is still a possibility
757.94	759.96	 to mess up this topology.
761.08	761.86	 So, is it,
762.22	763.38	 a good idea to run spanning tree?
764.1800000000001	765.24	 The answer is yes,
765.48	766.98	 but it's also a good idea to minimize
766.98	768.52	 the scope of spanning tree,
768.64	771.76	 and that's something that we're gonna talk about now.
773.6400000000001	777.78	 As you probably remember from past ACI sessions,
780.02	781.84	 ACI is able to forward BPDUs.
782.04	785.58	 So, here you have your blade switches running spanning tree.
787.62	790.92	 You can configure an EPG with the native VLAN.
791.6400000000001	792.2	 It's also easily accessible by using the visualizer.
792.22	795.42	 that is matching, that is allowing the forwarding the BPDUs
796.2	801.3	 and that makes sure that ACI will just forward these BPDUs
801.3	803.96	 from the root switch, which will be one of your blades,
804.16	806.76	 to all the other switches, which will point to this blade
806.76	807.66	 as the root.
807.86	809.7	 So if you have, let's say, 100 blade switches,
810.26	812.18	 one of them in one rack would be the root
812.18	814.66	 and all the other ones would be sending,
814.74	817.9	 I mean, would be considering the device as the root switch.
819.7800000000001	821.04	 So this is fine.
821.04	823.12	 I mean, it's a loop-free topology
823.12	824.9	 with spanning tree running on top of it.
826.68	828.58	 But there are a couple things to consider.
829.66	834.14	 First one is that from, you know that these switches
834.14	836.88	 are running also rapid spanning tree, .1w.
838.92	841.68	 But here, the EPG and the bridge domain
841.68	844.28	 are operating as a hub for the BPDUs,
844.38	847.56	 meaning that the BPDUs sent by this device
848.2199999999999	850.16	 are seen by all the other devices, okay?
851.2	854.4	 So the port type from a spanning tree perspective
854.4	856.74	 that you need to configure on these blade switches
856.74	858.1	 is port type shared.
858.76	860.46	 And that's actually documented.
860.78	863.2	 So if you go to the documentation, you'll find out.
865.1	866.88	 And that means the convergence time,
867.02	870.0	 should there be any change in topology, is 30 seconds,
870.16	871.34	 which is not very fast.
872.62	874.16	 That's one consideration.
874.58	876.86	 The other one is if you have a topology change notification,
877.5	881.02	 okay, in this topology, a TCN in principle, should not be at 30 seconds.
881.02	881.02	
881.02	881.02	
881.02	882.74	 happen because everything is forwarding anyway.
883.04	884.64	 There's nothing really blocking.
885.06	887.86	 But should there be one, the topology chain notification
887.86	890.96	 will be felt across the entire fabric.
891.6999999999999	893.08	 So two considerations.
893.44	895.4	 Spanning tree protocol is not the best one in the world.
895.52	898.08	 So you get the 30 seconds convergence time.
898.24	900.38	 And second, TCNs, if they happen,
900.52	901.66	 they are quite disruptive.
902.12	903.82	 It's not a good idea to have them.
904.18	906.02	 So is it good to run spanning tree?
906.1	910.0	 Yes, but here we're building a large, potentially a large
910.0	912.78	 spanning tree topology if you have a lot of lay switches,
913.06	916.08	 let's say hundreds of them, all of them part of the same
916.08	916.46	 lay-to domain.
917.5999999999999	919.68	 So it's a good idea to keep spanning tree enabled.
919.88	922.42	 But how can we minimize the scope of spanning tree
922.42	924.36	 to make it more constrained?
925.2999999999998	928.42	 So if these were Cisco switches, one possible approach
928.42	931.46	 would be to scope VLANs because you run provenance spanning
931.46	931.68	 tree.
931.8	933.62	 So if you scope VLANs on a pair of switches,
934.26	937.2	 then, of course, you would have a lot of small spanning tree
937.2	937.42	 domains.
937.64	939.98	 But with classic non-Sysco switches,
940.0	943.9	 like the Blaze switches, then you cannot do that, right?
945.6999999999999	950.78	 So one approach is to focus on the failure scenarios rather
950.78	952.94	 than trying to merge all the spanning trees together.
953.66	956.58	 So let's focus on the scenarios that could introduce a loop.
956.84	959.48	 So the first one is this one where instead
959.48	961.22	 of a channel, you have individual links.
961.44	963.42	 But as we mentioned before, this is solved
963.42	964.98	 by using LACP suspend individual.
965.34	968.26	 So spanning tree is not really doing much in this scenario.
969.0799999999999	972.02	 How about two Blaze switches connected to each other?
972.24	975.02	 Well, in principle, if you put spanning tree BPDU guard
975.02	979.0	 on ports that are not meant to be used for network connectivity,
979.56	981.38	 well, then when these two ports are connected,
981.64	984.12	 then spanning tree would disable the port.
984.28	986.3	 So spanning tree BPDU guard would definitely
986.3	987.22	 help in this case.
988.42	991.54	 And similarly, you also have spanning tree BPDU guard
992.28	995.48	 on ACI, the fabric access policies.
996.12	997.98	 So if somebody is connecting a port,
998.62	1001.6	 that is not meant for Blaze switches connectivity,
1002.8199999999999	1006.38	 you can also configure a BPDU guard in order
1006.38	1009.86	 to disable the port if that is connected to a Blaze switch.
1011.6	1015.78	 So all in all, what we are saying is keep spanning tree
1015.78	1019.8	 running on the blades, but for this kind of topology
1019.8	1022.56	 with a lot of later devices all interconnected
1022.56	1025.4	 in the same topology, maybe it's a good idea
1025.4	1027.96	 to not enable BPDU forward.
1027.96	1027.96	
1027.98	1028.76	 So we can do that by putting a BPDU guard on the fabric
1028.76	1031.18	 and instead to harden the topology
1031.18	1035.34	 by putting all these different configuration checks,
1035.58	1039.44	 meaning BPDU guard, and then using, of course,
1039.5	1040.24	 BPDU port channels.
1040.48	1043.48	 So the message here is let's not merge all the spanning tree
1043.48	1045.04	 together if it's a large topology.
1045.88	1048.8	 Let's keep spanning tree running on the blade enclosures.
1049.5	1052.76	 Let's use VPCs, of course, so intrinsically there's no loop.
1052.86	1056.78	 And this way, if there's a misconfiguration, the loop should
1056.78	1057.28	 not occur.
1058.5	1059.96	 Okay, so that's the message.
1060.36	1063.78	 But then this example, there are examples where instead
1063.78	1068.14	 you just have two modular switches and that's all
1068.14	1070.4	 your related to network that connects to maybe a fabric path
1070.4	1070.6	 network.
1071.0	1073.12	 Well, in that case, it may instead make sense
1073.12	1074.66	 to pass spanning trees.
1075.24	1076.9	 But in this case, in this example,
1077.04	1078.6	 it's not necessarily a good idea.
1079.58	1084.1	 So that's a summary of the later recommendations
1084.1	1085.48	 for this kind of scenario.
1086.78	1091.42	 Now, we're gonna add a few more elements to it
1091.42	1094.76	 that are very specific to ACI.
1094.86	1100.04	 One is the miscabling protocol, MCP,
1101.28	1104.32	 where we put also a few enhancements that you may be
1104.32	1105.36	 interested in using.
1105.92	1110.86	 And so let's take a look at another topology,
1110.96	1116.3	 and let's think about what MCP could do.
1116.78	1118.84	 So if you're using ACI already, you know about
1118.84	1119.62	 the miscabling protocol.
1120.48	1125.02	 And so here I'm showing you a switch, actually two switches,
1125.66	1127.7	 connected with a VPCs to the leaves.
1127.84	1129.38	 And then we're also adding this link,
1129.44	1132.14	 which I call link one or link two.
1132.58	1136.22	 And the first question is whether this additional link
1136.78	1140.3	 would be disabled or not by MCP.
1141.86	1146.3	 Okay, is MCP gonna consider this a miscabling configuration?
1146.78	1148.04	 Is it a loop?
1149.12	1151.08	 Okay, so that's a question.
1151.68	1153.38	 And of course, it depends.
1153.64	1156.58	 Okay, it depends on which VLANs are present on those links.
1156.76	1160.1	 Okay, because if there's no, well, if there's no EPG,
1160.7	1164.76	 assuming that this port is not connected to an EPG,
1164.78	1165.96	 then there's no loop, of course.
1166.94	1171.24	 Assuming that both of the PC and the link, individual link,
1171.36	1173.84	 are on EPG one, which are on BD one,
1175.48	1176.76	 then it could be a miscabling.
1176.76	1176.76	
1176.76	1176.98	 So it could be a loop.
1177.16	1181.88	 By default, if you cannot clear VLAN one,
1182.0	1184.4	 or the native VLAN on the external blade switch,
1184.66	1188.14	 it is indeed considered a loop, okay?
1188.66	1192.4	 Because MCP will see the MCP frame going out on the VPC
1192.4	1193.68	 and coming back on this link,
1193.78	1195.18	 so it will disable this port.
1197.32	1199.92	 So, and that's right to do so.
1201.26	1203.7	 Now, MCP has a priority mechanism,
1204.3	1206.74	 so the virtual port channel wins over the port,
1206.74	1206.74	
1206.74	1207.42	 over the individual link,
1208.1200000000001	1211.44	 and so MCP is indeed doing the right thing
1211.44	1214.68	 to disable this link and protecting the fabric from a loop.
1216.38	1219.06	 But how about the second switch?
1219.54	1223.04	 If on the second switch I can clear the trunk
1223.04	1227.48	 from the native VLAN, which Cisco switches can do,
1227.54	1230.42	 I don't know about the other vendor switches,
1231.4	1233.84	 then MCP here is not doing anything
1233.84	1236.5	 because there's no MCP frame coming back.
1236.74	1236.74	
1237.44	1240.1	 And then this could be the right thing to do,
1240.6599999999999	1242.12	 because intrinsically there's no loop
1242.12	1243.62	 if the native VLAN is not trunked.
1245.4599999999998	1248.78	 But if I was to trunk the same VLANs on link two
1248.78	1250.5	 as they are on the VPC two,
1250.6	1251.6	 then it could be a loop,
1251.74	1254.86	 and in this case, MCP, the default MCP,
1254.92	1256.72	 would not detect the loop.
1257.54	1260.16	 And that's why we also have per-VLAN MCP.
1261.78	1263.4	 So, is the poll disabled or not?
1263.52	1263.9	 It depends.
1264.16	1265.12	 Is MCP useful?
1265.42	1266.1	 Yes, it is.
1266.1	1268.94	 I mean, at least the default MCP should always be used.
1269.14	1271.6	 And it's already protecting from one scenario.
1272.26	1275.5	 And it could also protect from this additional scenario
1276.02	1278.1	 if we use per-VLAN MCP.
1278.74	1280.2	 So what is MCP?
1281.5	1282.36	 Why, okay.
1282.66	1285.04	 This is a summary of what MCP is,
1285.22	1286.4	 which probably you already know.
1287.5	1292.24	 So it's sending these special frames to detect loops,
1292.44	1293.76	 mostly miscabling problems.
1293.76	1298.92	 And the default is to send MCP frames
1298.92	1300.7	 on the native VLAN of a trunk port.
1301.66	1304.74	 It's only sending them if there's an EPG connect configured,
1305.0	1307.14	 because otherwise it doesn't make sense to verify the link.
1308.9	1311.98	 And it can also be configured to verify the link
1311.98	1313.36	 on multiple VLANs.
1315.02	1316.88	 MCP is configured at two levels.
1317.1	1319.84	 There's a global level, and there's a per-port level.
1320.46	1322.44	 Both of them must be enabled for it to work.
1322.44	1325.06	 The port level configuration by default is enabled.
1325.32	1327.42	 And so if you enable it globally,
1327.5	1330.2	 then you get it running on all the ports automatically.
1333.3	1335.72	 Now, there's another option, the one I mentioned,
1335.82	1337.06	 which is the per-VLAN MCP,
1337.84	1340.8	 which is also something you can enable globally.
1340.98	1345.92	 And as of 6.0.2, it's also something you can enable per port.
1346.12	1347.92	 And that's very, very important.
1349.78	1351.82	 Because up until 6.0.2,
1351.82	1354.74	 if you wanted to verify all the VLANs in a link,
1354.92	1356.7	 you needed to do it on the entire fabric.
1357.14	1359.96	 And this is something that doesn't scale well,
1360.1	1361.3	 because just like spanning tree,
1361.44	1365.06	 if you need to send PPUs on every single VLAN
1365.06	1365.82	 on every single port,
1366.1	1368.96	 it's using quite a lot of CPU cycles.
1369.6599999999999	1372.66	 So now we have the ability to decide on which port
1373.24	1376.5	 you want to enable MCP per VLAN.
1377.5	1380.78	 And you can also decide how many VLANs you want to monitor.
1380.78	1382.94	 It used to be a maximum of 256.
1383.42	1385.74	 This has been now increased to 2,000.
1387.16	1389.88	 So there are more options per port that became available,
1390.08	1391.78	 and they should be used wisely,
1391.94	1393.94	 meaning especially for per-VLAN MCP.
1394.74	1398.36	 So per-VLAN MCP, it's not spanning tree.
1398.74	1403.4	 It's verifying all the VLANs or up to 256 VLANs in a link,
1403.48	1405.5	 or up to 2,000 VLANs in a link,
1405.54	1406.7	 depending on the software version.
1407.4	1409.36	 And if there's a loop detected,
1409.64	1410.76	 the port is brought down.
1411.28	1412.36	 It's not just the VLAN.
1412.44	1413.12	 It's the entire port.
1413.48	1414.8	 And so this is okay.
1414.92	1417.82	 It's a good thing to do if you have redundant topology
1417.82	1418.46	 like this one.
1418.84	1420.12	 Because if you have...
1420.12	1424.76	 Imagine you have your fabric path existing 5K, 7K network
1425.28	1426.74	 connected to the ACI fabric,
1427.22	1428.92	 and you run spanning tree there,
1429.04	1430.3	 but then spanning tree stops working.
1430.56	1431.8	 Then MCP would kick in,
1431.88	1434.52	 and it would disable one of the two ports
1434.52	1435.7	 and keep the other one up.
1435.9	1439.38	 So MCP in this case is doing something very useful,
1439.48	1440.74	 because it's protecting the port,
1440.74	1440.74	
1440.74	1445.02	 you from the loop and it's also keeping one fabric active,
1445.2	1448.62	 one path active and it's good that it's verifying
1448.62	1451.06	 all the VLANs because then if there's a loop on any mean
1451.06	1452.82	 and then it's gonna help with that.
1454.26	1456.9	 If you're connecting the external A2 network
1457.66	1459.36	 with a double sided VPC like here,
1460.6200000000001	1464.16	 MCP here, the usefulness is questionable
1464.16	1466.94	 because MCP is gonna disable the entire port channel
1467.7	1469.06	 and so if you disable the entire port channel,
1469.06	1471.46	 you're effectively cutting out the entire A2 network.
1471.72	1476.54	 So yes, you stopped the loop but you also disconnected
1476.54	1479.0	 the existing A2 network from the fabric
1479.0	1479.96	 so it's not a good idea.
1481.1	1485.76	 So per VLAN MCP, yes, it's useful but it should also be used
1486.74	1490.54	 in a meaningful way but in any case,
1490.56	1492.18	 because of the feedback that we received
1492.18	1494.18	 from many of our customers,
1494.42	1498.32	 we increased the scalability of MCP so as I mentioned,
1498.32	1501.28	 now it's possible to monitor up to 2,000 VLAN on a port
1501.28	1505.28	 and we also increased the scale to 12,000 P comma Vs,
1505.3	1508.38	 port times VLANs and if the scale is exceeded,
1509.34	1514.66	 then ACI raises a fault if this fault you see here.
1515.58	1519.36	 And you can also monitor the MCP scale utilization
1520.32	1522.68	 by using this command, show MCP summary,
1522.88	1525.66	 which you may already use but we now have
1525.66	1528.3	 these additional options which give you a quick,
1528.3	1532.48	 quick overview of the utilization of resources
1533.18	1534.82	 so that you can stay within the scalability limits.
1536.5	1540.08	 So summary, it's a good idea to use MCP on all the ports.
1540.66	1543.32	 Whether to use per VLAN MCP, it depends.
1543.72	1546.24	 But just for you to know, we increased the scalability
1546.24	1549.84	 limits to make it more friendly to use it more flexible.
1551.8200000000002	1557.42	 Okay, now we have talked about how to reduce the chance
1557.42	1559.62	 for loops but you know, there are still scenarios
1559.62	1562.72	 where a loop or a flapping endpoint could show up.
1562.96	1566.0	 And that's where we have this feature which protects
1566.8	1570.78	 the fabric but it also, by doing so, it also limits
1570.78	1573.0	 the scope, the impact of a potential loop.
1573.36	1576.42	 So let's imagine that you have an external topology
1576.42	1580.3	 that is creating a loop, then you have a frame
1580.3	1582.86	 that is continuously moving between these two leaf ports
1582.86	1587.32	 on this bridge domain, so this is a bad thing of course,
1588.18	1591.44	 you know, it's gonna keep, you know, it's gonna create
1591.44	1593.48	 a lot of traffic and then you see the same MAC
1593.48	1597.3	 moving all the time and so there is a feature called
1597.3	1601.14	 Rogaine Point Control which has been there for a long time
1601.66	1606.0	 and it needs to be enabled globally and with Rogaine
1606.0	1609.76	 Point Control, this feature monitors how many times
1609.76	1613.64	 this MAC or IP is moving between ports and if it's more
1613.64	1617.06	 than a certain frequency, then basically it disables
1617.06	1621.64	 learning for that specific MAC or IP and it's quarantined
1621.64	1625.44	 for a configurable amount of time and then when the timer
1626.04	1629.96	 expires, then the endpoint is cleared from the forwarding
1629.96	1631.88	 table so it is then learned again.
1632.34	1637.92	 So it's a good feature, the frequency should, ideally
1637.92	1640.56	 you should not change it, it's six moves within 30 seconds
1640.56	1643.06	 above that number Rogaine Point Control kicks in.
1644.2	1647.04	 And then one of the main drawbacks of this feature is that
1647.04	1647.04	
1647.04	1647.04	
1647.04	1647.04	
1647.04	1652.38	 the whole timer, meaning the time during which the MAC
1652.38	1657.06	 or IP cannot be updated anymore, was 30 minutes and many
1657.62	1660.04	 customers consider that too much because it was creating
1660.56	1663.84	 too long potential outages when there was a loop or some
1663.84	1666.66	 misconfiguration or something going on and so we reduced it
1666.66	1670.86	 to five minutes so now it's possible to, actually in my
1670.86	1673.18	 opinion, you should lower the whole timer to five minutes.
1677.16	1680.92	 When the loop or when the flapping happens, this fault is
1680.92	1683.24	 raised, that's a way to find out what's going on.
1684.1	1687.66	 The feature also tells you which MAC is causing the issue
1688.34	1692.48	 and where it is so you get a lot of information about which
1692.48	1694.06	 specific device is having problems.
1694.94	1698.6	 So if we apply this to a layer two scenario like the one
1698.6	1703.38	 we saw before, we have again potentially a loop, maybe we
1703.38	1707.0	 disable Spanning Tree by mistake, now if Rogaine Point Control is
1707.0	1707.02	 in the loop, we can disable Spanning Tree by mistake.
1707.02	1707.02	
1707.02	1707.02	
